Config,Expe,Metric,core 0
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],4456.515545
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Write BW [MBytes/s],2892.031198
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory BW [MBytes/s],7348.546743
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory data volume [GBytes],0.000405
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000277
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.039272
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3003.215593
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.559149
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory Read BW [MBytes/s],249.935574
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory Write BW [MBytes/s],89.856690
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory BW [MBytes/s],339.792264
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory data volume [GBytes],0.000094
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000351
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.035683
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3002.789550
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.490329
seq-perfmon,BaseDeformationMapping applyJ else,Memory Read BW [MBytes/s],345.257745
seq-perfmon,BaseDeformationMapping applyJ else,Memory Write BW [MBytes/s],168.711700
seq-perfmon,BaseDeformationMapping applyJ else,Memory BW [MBytes/s],513.969445
seq-perfmon,BaseDeformationMapping applyJ else,Memory data volume [GBytes],0.000181
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.177412
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.256123
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2994.987557
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.496344
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Read BW [MBytes/s],1.683587
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Write BW [MBytes/s],0.906907
seq-perfmon,BaseDeformationMapping applyJT vec,Memory BW [MBytes/s],2.590494
seq-perfmon,BaseDeformationMapping applyJT vec,Memory data volume [GBytes],0.000460
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.022157
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.058856
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2998.886070
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.764724
seq-perfmon,BaseStrainMapping applyDJT,Memory Read BW [MBytes/s],4.737050
seq-perfmon,BaseStrainMapping applyDJT,Memory Write BW [MBytes/s],2.151892
seq-perfmon,BaseStrainMapping applyDJT,Memory BW [MBytes/s],6.888942
seq-perfmon,BaseStrainMapping applyDJT,Memory data volume [GBytes],0.000153
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.027215
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.034783
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2994.874345
seq-perfmon,BaseDeformationMapping apply,CPI,0.511290
seq-perfmon,BaseDeformationMapping apply,Memory Read BW [MBytes/s],13.510132
seq-perfmon,BaseDeformationMapping apply,Memory Write BW [MBytes/s],7.494655
seq-perfmon,BaseDeformationMapping apply,Memory BW [MBytes/s],21.004787
seq-perfmon,BaseDeformationMapping apply,Memory data volume [GBytes],0.000572
seq-perfmon,Simu,Runtime (RDTSC) [s],5.066871
seq-perfmon,Simu,Runtime unhalted [s],1.578443
seq-perfmon,Simu,Clock [MHz],2992.978639
seq-perfmon,Simu,CPI,0.824859
seq-perfmon,Simu,Memory Read BW [MBytes/s],0.597487
seq-perfmon,Simu,Memory Write BW [MBytes/s],0.296754
seq-perfmon,Simu,Memory BW [MBytes/s],0.894242
seq-perfmon,Simu,Memory data volume [GBytes],0.004531
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.026377
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.063479
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2999.335709
seq-perfmon,BaseStrainMapping applyJ,CPI,0.736258
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],3.246425
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],1.962898
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],5.209324
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000137
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.219902
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.296025
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2994.965761
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.487706
seq-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],1.662704
seq-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],0.816945
seq-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],2.479649
seq-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.000545
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.016790
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.055397
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],3000.272482
seq-perfmon,BaseStrainMapping applyJT,CPI,0.972496
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],8.218343
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],4.898224
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],13.116566
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000220
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001257
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002742
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2999.184623
seq-perfmon,BaseStrainMapping apply,CPI,0.700982
seq-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],29.778570
seq-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],13.234920
seq-perfmon,BaseStrainMapping apply,Memory BW [MBytes/s],43.013489
seq-perfmon,BaseStrainMapping apply,Memory data volume [GBytes],0.000054
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000055
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.004328
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],2999.331009
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.526046
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],4456.515545
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Write BW [MBytes/s],2892.031198
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory BW [MBytes/s],7348.546743
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory data volume [GBytes],0.000405
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000277
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.039272
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3003.215593
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.559149
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory Read BW [MBytes/s],249.935574
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory Write BW [MBytes/s],89.856690
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory BW [MBytes/s],339.792264
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory data volume [GBytes],0.000094
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000351
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.035683
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3002.789550
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.490329
seq-perfmon,BaseDeformationMapping applyJ else,Memory Read BW [MBytes/s],345.257745
seq-perfmon,BaseDeformationMapping applyJ else,Memory Write BW [MBytes/s],168.711700
seq-perfmon,BaseDeformationMapping applyJ else,Memory BW [MBytes/s],513.969445
seq-perfmon,BaseDeformationMapping applyJ else,Memory data volume [GBytes],0.000181
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.177412
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.256123
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2994.987557
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.496344
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Read BW [MBytes/s],1.683587
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Write BW [MBytes/s],0.906907
seq-perfmon,BaseDeformationMapping applyJT vec,Memory BW [MBytes/s],2.590494
seq-perfmon,BaseDeformationMapping applyJT vec,Memory data volume [GBytes],0.000460
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.022157
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.058856
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2998.886070
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.764724
seq-perfmon,BaseStrainMapping applyDJT,Memory Read BW [MBytes/s],4.737050
seq-perfmon,BaseStrainMapping applyDJT,Memory Write BW [MBytes/s],2.151892
seq-perfmon,BaseStrainMapping applyDJT,Memory BW [MBytes/s],6.888942
seq-perfmon,BaseStrainMapping applyDJT,Memory data volume [GBytes],0.000153
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.027215
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.034783
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2994.874345
seq-perfmon,BaseDeformationMapping apply,CPI,0.511290
seq-perfmon,BaseDeformationMapping apply,Memory Read BW [MBytes/s],13.510132
seq-perfmon,BaseDeformationMapping apply,Memory Write BW [MBytes/s],7.494655
seq-perfmon,BaseDeformationMapping apply,Memory BW [MBytes/s],21.004787
seq-perfmon,BaseDeformationMapping apply,Memory data volume [GBytes],0.000572
seq-perfmon,Simu,Runtime (RDTSC) [s],5.066871
seq-perfmon,Simu,Runtime unhalted [s],1.578443
seq-perfmon,Simu,Clock [MHz],2992.978639
seq-perfmon,Simu,CPI,0.824859
seq-perfmon,Simu,Memory Read BW [MBytes/s],0.597487
seq-perfmon,Simu,Memory Write BW [MBytes/s],0.296754
seq-perfmon,Simu,Memory BW [MBytes/s],0.894242
seq-perfmon,Simu,Memory data volume [GBytes],0.004531
