Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseDeformationMapping apply,L2 miss ratio,1.082452,0.305083,0.254661,0.270613
openmp-perfmon,Simu,Runtime (RDTSC) [s],5.441264,1.360316,1.360316,1.360316
openmp-perfmon,Simu,Runtime unhalted [s],0.515892,0.515892,0.000000,0.128973
openmp-perfmon,Simu,Clock [MHz],2992.909567,2992.909567,0.000000,748.227392
openmp-perfmon,Simu,CPI,1.153638,1.153638,0.000000,0.288409
openmp-perfmon,Simu,L2 request rate,0.096836,0.096836,0.000000,0.024209
openmp-perfmon,Simu,L2 miss rate,0.024861,0.024861,0.000000,0.006215
openmp-perfmon,Simu,L2 miss ratio,0.256730,0.256730,0.000000,0.064182
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.053027,0.013257,0.013257,0.013257
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.052146,0.013785,0.012603,0.013037
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],12010.248210,3005.665624,3000.120630,3002.562052
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.163704,0.801804,0.775825,0.790926
openmp-perfmon,BaseStrainMapping applyJ,L2 request rate,0.179088,0.052929,0.040847,0.044772
openmp-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.033571,0.010303,0.007099,0.008393
openmp-perfmon,BaseStrainMapping applyJ,L2 miss ratio,0.747691,0.196739,0.173795,0.186923
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.153814,0.038454,0.038454,0.038454
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.159791,0.040596,0.039419,0.039948
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],12009.346792,3004.780927,2999.982018,3002.336698
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.797575,0.702925,0.696241,0.699394
openmp-perfmon,BaseDeformationMapping applyJ,L2 request rate,0.162326,0.048035,0.036517,0.040582
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss rate,0.036965,0.013470,0.007786,0.009241
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss ratio,0.897675,0.280411,0.200022,0.224419
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.032175,0.008044,0.008044,0.008044
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.045943,0.011587,0.011321,0.011486
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],12032.480355,3010.075029,3006.704446,3008.120089
openmp-perfmon,BaseStrainMapping applyJT,CPI,4.321328,1.102618,1.035955,1.080332
openmp-perfmon,BaseStrainMapping applyJT,L2 request rate,0.275110,0.084529,0.061910,0.068777
openmp-perfmon,BaseStrainMapping applyJT,L2 miss rate,0.053270,0.015856,0.011286,0.013318
openmp-perfmon,BaseStrainMapping applyJT,L2 miss ratio,0.775846,0.209836,0.182291,0.193962
openmp-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.004162,0.001041,0.001041,0.001041
openmp-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002861,0.000754,0.000694,0.000715
openmp-perfmon,BaseStrainMapping apply,Clock [MHz],12018.510921,3006.966894,3000.304091,3004.627730
openmp-perfmon,BaseStrainMapping apply,CPI,3.068230,0.778448,0.755100,0.767057
openmp-perfmon,BaseStrainMapping apply,L2 request rate,0.185492,0.049864,0.042854,0.046373
openmp-perfmon,BaseStrainMapping apply,L2 miss rate,0.038073,0.009964,0.008991,0.009518
openmp-perfmon,BaseStrainMapping apply,L2 miss ratio,0.821880,0.214147,0.199361,0.205470
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000195,0.000049,0.000049,0.000049
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000874,0.000874,0.000000,0.000219
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3029.085585,3029.085585,0.000000,757.271396
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.468943,3.468943,0.000000,0.867236
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 request rate,0.098152,0.098152,0.000000,0.024538
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss rate,0.007540,0.007540,0.000000,0.001885
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss ratio,0.076824,0.076824,0.000000,0.019206
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000918,0.000229,0.000229,0.000229
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.006246,0.006246,0.000000,0.001562
openmp-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3018.344169,3018.344169,0.000000,754.586042
openmp-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.402148,3.402148,0.000000,0.850537
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 request rate,0.100681,0.100681,0.000000,0.025170
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 miss rate,0.005867,0.005867,0.000000,0.001467
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 miss ratio,0.058271,0.058271,0.000000,0.014568
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000903,0.000226,0.000226,0.000226
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.005728,0.005728,0.000000,0.001432
openmp-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3024.513335,3024.513335,0.000000,756.128334
openmp-perfmon,BaseDeformationMapping applyJ else,CPI,3.430278,3.430278,0.000000,0.857570
openmp-perfmon,BaseDeformationMapping applyJ else,L2 request rate,0.102848,0.102848,0.000000,0.025712
openmp-perfmon,BaseDeformationMapping applyJ else,L2 miss rate,0.005665,0.005665,0.000000,0.001416
openmp-perfmon,BaseDeformationMapping applyJ else,L2 miss ratio,0.055085,0.055085,0.000000,0.013771
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.225027,0.056257,0.056257,0.056257
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.193538,0.051202,0.044630,0.048384
openmp-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],11990.787628,2998.527600,2997.316166,2997.696907
openmp-perfmon,BaseDeformationMapping applyJT vec,CPI,5.688722,1.709194,0.865399,1.422180
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 request rate,0.724350,0.226758,0.123781,0.181088
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss rate,0.178101,0.055410,0.030455,0.044525
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss ratio,0.989359,0.267320,0.231644,0.247340
openmp-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.062621,0.015655,0.015655,0.015655
openmp-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.049489,0.013165,0.012004,0.012372
openmp-perfmon,BaseStrainMapping applyDJT,Clock [MHz],12017.936975,3009.031439,2999.933124,3004.484244
openmp-perfmon,BaseStrainMapping applyDJT,CPI,3.320771,0.842277,0.821577,0.830193
openmp-perfmon,BaseStrainMapping applyDJT,L2 request rate,0.180101,0.048803,0.042547,0.045025
openmp-perfmon,BaseStrainMapping applyDJT,L2 miss rate,0.027396,0.009233,0.005130,0.006849
openmp-perfmon,BaseStrainMapping applyDJT,L2 miss ratio,0.604208,0.189196,0.119348,0.151052
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.025618,0.006405,0.006405,0.006405
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.024090,0.006284,0.005818,0.006023
openmp-perfmon,BaseDeformationMapping apply,Clock [MHz],12003.032405,3002.998713,2998.695219,3000.758101
openmp-perfmon,BaseDeformationMapping apply,CPI,3.108824,0.788672,0.760210,0.777206
openmp-perfmon,BaseDeformationMapping apply,L2 request rate,0.212928,0.061550,0.048450,0.053232
openmp-perfmon,BaseDeformationMapping apply,L2 miss rate,0.057980,0.018778,0.012900,0.014495
openmp-perfmon,BaseDeformationMapping apply,L2 miss ratio,1.082452,0.305083,0.254661,0.270613
openmp-perfmon,Simu,Runtime (RDTSC) [s],5.441264,1.360316,1.360316,1.360316
openmp-perfmon,Simu,Runtime unhalted [s],0.515892,0.515892,0.000000,0.128973
openmp-perfmon,Simu,Clock [MHz],2992.909567,2992.909567,0.000000,748.227392
openmp-perfmon,Simu,CPI,1.153638,1.153638,0.000000,0.288409
openmp-perfmon,Simu,L2 request rate,0.096836,0.096836,0.000000,0.024209
openmp-perfmon,Simu,L2 miss rate,0.024861,0.024861,0.000000,0.006215
openmp-perfmon,Simu,L2 miss ratio,0.256730,0.256730,0.000000,0.064182
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.053027,0.013257,0.013257,0.013257
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.052146,0.013785,0.012603,0.013037
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],12010.248210,3005.665624,3000.120630,3002.562052
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.163704,0.801804,0.775825,0.790926
openmp-perfmon,BaseStrainMapping applyJ,L2 request rate,0.179088,0.052929,0.040847,0.044772
openmp-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.033571,0.010303,0.007099,0.008393
openmp-perfmon,BaseStrainMapping applyJ,L2 miss ratio,0.747691,0.196739,0.173795,0.186923
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.153814,0.038454,0.038454,0.038454
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.159791,0.040596,0.039419,0.039948
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],12009.346792,3004.780927,2999.982018,3002.336698
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.797575,0.702925,0.696241,0.699394
openmp-perfmon,BaseDeformationMapping applyJ,L2 request rate,0.162326,0.048035,0.036517,0.040582
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss rate,0.036965,0.013470,0.007786,0.009241
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss ratio,0.897675,0.280411,0.200022,0.224419
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.032175,0.008044,0.008044,0.008044
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.045943,0.011587,0.011321,0.011486
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],12032.480355,3010.075029,3006.704446,3008.120089
openmp-perfmon,BaseStrainMapping applyJT,CPI,4.321328,1.102618,1.035955,1.080332
openmp-perfmon,BaseStrainMapping applyJT,L2 request rate,0.275110,0.084529,0.061910,0.068777
openmp-perfmon,BaseStrainMapping applyJT,L2 miss rate,0.053270,0.015856,0.011286,0.013318
openmp-perfmon,BaseStrainMapping applyJT,L2 miss ratio,0.775846,0.209836,0.182291,0.193962
openmp-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.004162,0.001041,0.001041,0.001041
openmp-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002861,0.000754,0.000694,0.000715
openmp-perfmon,BaseStrainMapping apply,Clock [MHz],12018.510921,3006.966894,3000.304091,3004.627730
openmp-perfmon,BaseStrainMapping apply,CPI,3.068230,0.778448,0.755100,0.767057
openmp-perfmon,BaseStrainMapping apply,L2 request rate,0.185492,0.049864,0.042854,0.046373
openmp-perfmon,BaseStrainMapping apply,L2 miss rate,0.038073,0.009964,0.008991,0.009518
openmp-perfmon,BaseStrainMapping apply,L2 miss ratio,0.821880,0.214147,0.199361,0.205470
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000195,0.000049,0.000049,0.000049
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000874,0.000874,0.000000,0.000219
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3029.085585,3029.085585,0.000000,757.271396
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.468943,3.468943,0.000000,0.867236
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 request rate,0.098152,0.098152,0.000000,0.024538
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss rate,0.007540,0.007540,0.000000,0.001885
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss ratio,0.076824,0.076824,0.000000,0.019206
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000918,0.000229,0.000229,0.000229
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.006246,0.006246,0.000000,0.001562
openmp-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3018.344169,3018.344169,0.000000,754.586042
openmp-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.402148,3.402148,0.000000,0.850537
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 request rate,0.100681,0.100681,0.000000,0.025170
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 miss rate,0.005867,0.005867,0.000000,0.001467
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 miss ratio,0.058271,0.058271,0.000000,0.014568
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000903,0.000226,0.000226,0.000226
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.005728,0.005728,0.000000,0.001432
openmp-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3024.513335,3024.513335,0.000000,756.128334
openmp-perfmon,BaseDeformationMapping applyJ else,CPI,3.430278,3.430278,0.000000,0.857570
openmp-perfmon,BaseDeformationMapping applyJ else,L2 request rate,0.102848,0.102848,0.000000,0.025712
openmp-perfmon,BaseDeformationMapping applyJ else,L2 miss rate,0.005665,0.005665,0.000000,0.001416
openmp-perfmon,BaseDeformationMapping applyJ else,L2 miss ratio,0.055085,0.055085,0.000000,0.013771
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.225027,0.056257,0.056257,0.056257
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.193538,0.051202,0.044630,0.048384
openmp-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],11990.787628,2998.527600,2997.316166,2997.696907
openmp-perfmon,BaseDeformationMapping applyJT vec,CPI,5.688722,1.709194,0.865399,1.422180
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 request rate,0.724350,0.226758,0.123781,0.181088
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss rate,0.178101,0.055410,0.030455,0.044525
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss ratio,0.989359,0.267320,0.231644,0.247340
openmp-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.062621,0.015655,0.015655,0.015655
openmp-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.049489,0.013165,0.012004,0.012372
openmp-perfmon,BaseStrainMapping applyDJT,Clock [MHz],12017.936975,3009.031439,2999.933124,3004.484244
openmp-perfmon,BaseStrainMapping applyDJT,CPI,3.320771,0.842277,0.821577,0.830193
openmp-perfmon,BaseStrainMapping applyDJT,L2 request rate,0.180101,0.048803,0.042547,0.045025
openmp-perfmon,BaseStrainMapping applyDJT,L2 miss rate,0.027396,0.009233,0.005130,0.006849
openmp-perfmon,BaseStrainMapping applyDJT,L2 miss ratio,0.604208,0.189196,0.119348,0.151052
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.025618,0.006405,0.006405,0.006405
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.024090,0.006284,0.005818,0.006023
openmp-perfmon,BaseDeformationMapping apply,Clock [MHz],12003.032405,3002.998713,2998.695219,3000.758101
openmp-perfmon,BaseDeformationMapping apply,CPI,3.108824,0.788672,0.760210,0.777206
openmp-perfmon,BaseDeformationMapping apply,L2 request rate,0.212928,0.061550,0.048450,0.053232
openmp-perfmon,BaseDeformationMapping apply,L2 miss rate,0.057980,0.018778,0.012900,0.014495
openmp-perfmon,BaseDeformationMapping apply,L2 miss ratio,1.082452,0.305083,0.254661,0.270613
openmp-perfmon,Simu,Runtime (RDTSC) [s],5.441264,1.360316,1.360316,1.360316
openmp-perfmon,Simu,Runtime unhalted [s],0.515892,0.515892,0.000000,0.128973
openmp-perfmon,Simu,Clock [MHz],2992.909567,2992.909567,0.000000,748.227392
openmp-perfmon,Simu,CPI,1.153638,1.153638,0.000000,0.288409
openmp-perfmon,Simu,L2 request rate,0.096836,0.096836,0.000000,0.024209
openmp-perfmon,Simu,L2 miss rate,0.024861,0.024861,0.000000,0.006215
openmp-perfmon,Simu,L2 miss ratio,0.256730,0.256730,0.000000,0.064182
