Config,Expe,Metric,core 0
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss ratio,0.091956
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.361032
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.373156
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.105462
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.541471
seq-perfmon,BaseDeformationMapping applyJT vec,L2 request rate,0.121604
seq-perfmon,BaseDeformationMapping applyJT vec,L2 miss rate,0.035272
seq-perfmon,BaseDeformationMapping applyJT vec,L2 miss ratio,0.290058
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.075953
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.077834
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.065131
seq-perfmon,BaseDeformationMapping apply,CPI,0.444480
seq-perfmon,BaseDeformationMapping apply,L2 request rate,0.042698
seq-perfmon,BaseDeformationMapping apply,L2 miss rate,0.014811
seq-perfmon,BaseDeformationMapping apply,L2 miss ratio,0.346885
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.528553
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.539512
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.105568
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.427812
seq-perfmon,BaseDeformationMapping applyJ,L2 request rate,0.051039
seq-perfmon,BaseDeformationMapping applyJ,L2 miss rate,0.018176
seq-perfmon,BaseDeformationMapping applyJ,L2 miss ratio,0.356120
seq-perfmon,Simu,Runtime (RDTSC) [s],2.028038
seq-perfmon,Simu,Runtime unhalted [s],1.704807
seq-perfmon,Simu,Clock [MHz],2992.757703
seq-perfmon,Simu,CPI,0.494884
seq-perfmon,Simu,L2 request rate,0.063965
seq-perfmon,Simu,L2 miss rate,0.020277
seq-perfmon,Simu,L2 miss ratio,0.317000
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.124108
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.129999
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.378213
seq-perfmon,BaseStrainMapping applyJ,CPI,0.353785
seq-perfmon,BaseStrainMapping applyJ,L2 request rate,0.029768
seq-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.008546
seq-perfmon,BaseStrainMapping applyJ,L2 miss ratio,0.287089
