Config,Expe,Metric,core 0
seq-perfmon,Simu,Runtime unhalted [s],1.920921
seq-perfmon,Simu,Clock [MHz],2992.689919
seq-perfmon,Simu,CPI,0.634083
seq-perfmon,Simu,L2 Load [MBytes/s],4190.878330
seq-perfmon,Simu,L2 Evict [MBytes/s],620.416935
seq-perfmon,Simu,L2 bandwidth [MBytes/s],4811.295265
seq-perfmon,Simu,L2 data volume [GBytes],14.618702
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.129403
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.144854
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.201353
seq-perfmon,BaseStrainMapping applyJ,CPI,0.374983
seq-perfmon,BaseStrainMapping applyJ,L2 Load [MBytes/s],4736.151044
seq-perfmon,BaseStrainMapping applyJ,L2 Evict [MBytes/s],1175.149586
seq-perfmon,BaseStrainMapping applyJ,L2 bandwidth [MBytes/s],5911.300630
seq-perfmon,BaseStrainMapping applyJ,L2 data volume [GBytes],0.764942
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.358277
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.391564
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.311890
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.483243
seq-perfmon,BaseDeformationMapping applyJ,L2 Load [MBytes/s],7129.978279
seq-perfmon,BaseDeformationMapping applyJ,L2 Evict [MBytes/s],801.590633
seq-perfmon,BaseDeformationMapping applyJ,L2 bandwidth [MBytes/s],7931.568913
seq-perfmon,BaseDeformationMapping applyJ,L2 data volume [GBytes],2.841702
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.084124
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.100901
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2993.318995
seq-perfmon,BaseStrainMapping applyJT,CPI,0.416827
seq-perfmon,BaseStrainMapping applyJT,L2 Load [MBytes/s],7739.593941
seq-perfmon,BaseStrainMapping applyJT,L2 Evict [MBytes/s],2557.670951
seq-perfmon,BaseStrainMapping applyJT,L2 bandwidth [MBytes/s],10297.264893
seq-perfmon,BaseStrainMapping applyJT,L2 data volume [GBytes],0.866250
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.005271
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.005788
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2993.281628
seq-perfmon,BaseStrainMapping apply,CPI,0.381345
seq-perfmon,BaseStrainMapping apply,L2 Load [MBytes/s],3754.003031
seq-perfmon,BaseStrainMapping apply,L2 Evict [MBytes/s],2123.885612
seq-perfmon,BaseStrainMapping apply,L2 bandwidth [MBytes/s],5877.888643
seq-perfmon,BaseStrainMapping apply,L2 data volume [GBytes],0.030982
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000100
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.002921
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],2997.499537
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.419543
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 Load [MBytes/s],58591.814752
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 Evict [MBytes/s],17904.403287
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 bandwidth [MBytes/s],76496.218039
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 data volume [GBytes],0.007663
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000283
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.015513
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3001.210202
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.368071
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 Load [MBytes/s],104355.040893
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 Evict [MBytes/s],28767.627734
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 bandwidth [MBytes/s],133122.668627
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 data volume [GBytes],0.037647
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000254
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.013983
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3001.605194
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.456124
seq-perfmon,BaseDeformationMapping applyJ else,L2 Load [MBytes/s],100584.507967
seq-perfmon,BaseDeformationMapping applyJ else,L2 Evict [MBytes/s],27915.953288
seq-perfmon,BaseDeformationMapping applyJ else,L2 bandwidth [MBytes/s],128500.461255
seq-perfmon,BaseDeformationMapping applyJ else,L2 data volume [GBytes],0.032678
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.260636
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.293429
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.262555
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.775236
seq-perfmon,BaseDeformationMapping applyJT vec,L2 Load [MBytes/s],19087.841170
seq-perfmon,BaseDeformationMapping applyJT vec,L2 Evict [MBytes/s],477.515310
seq-perfmon,BaseDeformationMapping applyJT vec,L2 bandwidth [MBytes/s],19565.356480
seq-perfmon,BaseDeformationMapping applyJT vec,L2 data volume [GBytes],5.099438
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.055149
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.063176
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2992.825275
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.373451
seq-perfmon,BaseStrainMapping applyDJT,L2 Load [MBytes/s],6580.277261
seq-perfmon,BaseStrainMapping applyDJT,L2 Evict [MBytes/s],1893.322633
seq-perfmon,BaseStrainMapping applyDJT,L2 bandwidth [MBytes/s],8473.599893
seq-perfmon,BaseStrainMapping applyDJT,L2 data volume [GBytes],0.467309
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.057443
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.062783
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.152091
seq-perfmon,BaseDeformationMapping apply,CPI,0.570471
seq-perfmon,BaseDeformationMapping apply,L2 Load [MBytes/s],6559.603920
seq-perfmon,BaseDeformationMapping apply,L2 Evict [MBytes/s],580.192539
seq-perfmon,BaseDeformationMapping apply,L2 bandwidth [MBytes/s],7139.796459
seq-perfmon,BaseDeformationMapping apply,L2 data volume [GBytes],0.410131
seq-perfmon,Simu,Runtime (RDTSC) [s],3.038413
seq-perfmon,Simu,Runtime unhalted [s],1.920921
seq-perfmon,Simu,Clock [MHz],2992.689919
seq-perfmon,Simu,CPI,0.634083
seq-perfmon,Simu,L2 Load [MBytes/s],4190.878330
seq-perfmon,Simu,L2 Evict [MBytes/s],620.416935
seq-perfmon,Simu,L2 bandwidth [MBytes/s],4811.295265
seq-perfmon,Simu,L2 data volume [GBytes],14.618702
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.129403
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.144854
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.201353
seq-perfmon,BaseStrainMapping applyJ,CPI,0.374983
seq-perfmon,BaseStrainMapping applyJ,L2 Load [MBytes/s],4736.151044
seq-perfmon,BaseStrainMapping applyJ,L2 Evict [MBytes/s],1175.149586
seq-perfmon,BaseStrainMapping applyJ,L2 bandwidth [MBytes/s],5911.300630
seq-perfmon,BaseStrainMapping applyJ,L2 data volume [GBytes],0.764942
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.358277
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.391564
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.311890
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.483243
seq-perfmon,BaseDeformationMapping applyJ,L2 Load [MBytes/s],7129.978279
seq-perfmon,BaseDeformationMapping applyJ,L2 Evict [MBytes/s],801.590633
seq-perfmon,BaseDeformationMapping applyJ,L2 bandwidth [MBytes/s],7931.568913
seq-perfmon,BaseDeformationMapping applyJ,L2 data volume [GBytes],2.841702
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.084124
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.100901
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2993.318995
seq-perfmon,BaseStrainMapping applyJT,CPI,0.416827
seq-perfmon,BaseStrainMapping applyJT,L2 Load [MBytes/s],7739.593941
seq-perfmon,BaseStrainMapping applyJT,L2 Evict [MBytes/s],2557.670951
seq-perfmon,BaseStrainMapping applyJT,L2 bandwidth [MBytes/s],10297.264893
seq-perfmon,BaseStrainMapping applyJT,L2 data volume [GBytes],0.866250
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.005271
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.005788
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2993.281628
seq-perfmon,BaseStrainMapping apply,CPI,0.381345
seq-perfmon,BaseStrainMapping apply,L2 Load [MBytes/s],3754.003031
seq-perfmon,BaseStrainMapping apply,L2 Evict [MBytes/s],2123.885612
seq-perfmon,BaseStrainMapping apply,L2 bandwidth [MBytes/s],5877.888643
seq-perfmon,BaseStrainMapping apply,L2 data volume [GBytes],0.030982
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000100
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.002921
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],2997.499537
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.419543
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 Load [MBytes/s],58591.814752
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 Evict [MBytes/s],17904.403287
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 bandwidth [MBytes/s],76496.218039
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 data volume [GBytes],0.007663
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000283
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.015513
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3001.210202
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.368071
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 Load [MBytes/s],104355.040893
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 Evict [MBytes/s],28767.627734
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 bandwidth [MBytes/s],133122.668627
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 data volume [GBytes],0.037647
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000254
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.013983
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3001.605194
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.456124
seq-perfmon,BaseDeformationMapping applyJ else,L2 Load [MBytes/s],100584.507967
seq-perfmon,BaseDeformationMapping applyJ else,L2 Evict [MBytes/s],27915.953288
seq-perfmon,BaseDeformationMapping applyJ else,L2 bandwidth [MBytes/s],128500.461255
seq-perfmon,BaseDeformationMapping applyJ else,L2 data volume [GBytes],0.032678
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.260636
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.293429
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.262555
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.775236
seq-perfmon,BaseDeformationMapping applyJT vec,L2 Load [MBytes/s],19087.841170
seq-perfmon,BaseDeformationMapping applyJT vec,L2 Evict [MBytes/s],477.515310
seq-perfmon,BaseDeformationMapping applyJT vec,L2 bandwidth [MBytes/s],19565.356480
seq-perfmon,BaseDeformationMapping applyJT vec,L2 data volume [GBytes],5.099438
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.055149
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.063176
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2992.825275
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.373451
seq-perfmon,BaseStrainMapping applyDJT,L2 Load [MBytes/s],6580.277261
seq-perfmon,BaseStrainMapping applyDJT,L2 Evict [MBytes/s],1893.322633
seq-perfmon,BaseStrainMapping applyDJT,L2 bandwidth [MBytes/s],8473.599893
seq-perfmon,BaseStrainMapping applyDJT,L2 data volume [GBytes],0.467309
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.057443
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.062783
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.152091
seq-perfmon,BaseDeformationMapping apply,CPI,0.570471
seq-perfmon,BaseDeformationMapping apply,L2 Load [MBytes/s],6559.603920
seq-perfmon,BaseDeformationMapping apply,L2 Evict [MBytes/s],580.192539
seq-perfmon,BaseDeformationMapping apply,L2 bandwidth [MBytes/s],7139.796459
seq-perfmon,BaseDeformationMapping apply,L2 data volume [GBytes],0.410131
seq-perfmon,Simu,Runtime (RDTSC) [s],3.038413
seq-perfmon,Simu,Runtime unhalted [s],1.920921
seq-perfmon,Simu,Clock [MHz],2992.689919
seq-perfmon,Simu,CPI,0.634083
seq-perfmon,Simu,L2 Load [MBytes/s],4190.878330
seq-perfmon,Simu,L2 Evict [MBytes/s],620.416935
seq-perfmon,Simu,L2 bandwidth [MBytes/s],4811.295265
seq-perfmon,Simu,L2 data volume [GBytes],14.618702
