Config,Expe,Event,core 0
seq-perfmon,BaseStrainMapping applyJT,INSTR_RETIRED_ANY,709430900.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_CORE,291177300.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_REF,291101200.000000
seq-perfmon,BaseStrainMapping applyJT,L1D_REPLACEMENT,9848677.000000
seq-perfmon,BaseStrainMapping applyJT,L1D_M_EVICT,3214274.000000
seq-perfmon,BaseStrainMapping apply,INSTR_RETIRED_ANY,45425110.000000
seq-perfmon,BaseStrainMapping apply,CPU_CLK_UNHALTED_CORE,17190760.000000
seq-perfmon,BaseStrainMapping apply,CPU_CLK_UNHALTED_REF,17186130.000000
seq-perfmon,BaseStrainMapping apply,L1D_REPLACEMENT,306099.000000
seq-perfmon,BaseStrainMapping apply,L1D_M_EVICT,173899.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,INSTR_RETIRED_ANY,2556761.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_CORE,7961353.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_REF,7926810.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,L1D_REPLACEMENT,79527.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,L1D_M_EVICT,14574.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,INSTR_RETIRED_ANY,13498250.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CPU_CLK_UNHALTED_CORE,41451000.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CPU_CLK_UNHALTED_REF,41349960.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,L1D_REPLACEMENT,399973.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,L1D_M_EVICT,85948.000000
seq-perfmon,BaseDeformationMapping applyJ else,INSTR_RETIRED_ANY,11821870.000000
seq-perfmon,BaseDeformationMapping applyJ else,CPU_CLK_UNHALTED_CORE,36810140.000000
seq-perfmon,BaseDeformationMapping applyJ else,CPU_CLK_UNHALTED_REF,36637050.000000
seq-perfmon,BaseDeformationMapping applyJ else,L1D_REPLACEMENT,347469.000000
seq-perfmon,BaseDeformationMapping applyJ else,L1D_M_EVICT,72995.000000
seq-perfmon,BaseDeformationMapping applyJT vec,INSTR_RETIRED_ANY,1109280000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_CORE,857672000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_REF,857554400.000000
seq-perfmon,BaseDeformationMapping applyJT vec,L1D_REPLACEMENT,75943210.000000
seq-perfmon,BaseDeformationMapping applyJT vec,L1D_M_EVICT,1851031.000000
seq-perfmon,BaseStrainMapping applyDJT,INSTR_RETIRED_ANY,495066100.000000
seq-perfmon,BaseStrainMapping applyDJT,CPU_CLK_UNHALTED_CORE,182494800.000000
seq-perfmon,BaseStrainMapping applyDJT,CPU_CLK_UNHALTED_REF,182431000.000000
seq-perfmon,BaseStrainMapping applyDJT,L1D_REPLACEMENT,5520676.000000
seq-perfmon,BaseStrainMapping applyDJT,L1D_M_EVICT,1592647.000000
seq-perfmon,BaseDeformationMapping apply,INSTR_RETIRED_ANY,329369000.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_CORE,183894500.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_REF,183865400.000000
seq-perfmon,BaseDeformationMapping apply,L1D_REPLACEMENT,5855452.000000
seq-perfmon,BaseDeformationMapping apply,L1D_M_EVICT,517444.000000
seq-perfmon,Simu,INSTR_RETIRED_ANY,8886823000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_CORE,5554725000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_REF,5554810000.000000
seq-perfmon,Simu,L1D_REPLACEMENT,193582500.000000
seq-perfmon,Simu,L1D_M_EVICT,28414500.000000
