Config,Expe,Metric,core 0
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.084119
seq-perfmon,BaseDeformationMapping applyJ else,Load to Store ratio,2.222207
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.255885
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.285354
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2994.245815
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.770112
seq-perfmon,BaseDeformationMapping applyJT vec,Load to Store ratio,4.362307
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.054085
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.061191
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2993.923725
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.370405
seq-perfmon,BaseStrainMapping applyDJT,Load to Store ratio,1.878001
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.057024
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.061879
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.193166
seq-perfmon,BaseDeformationMapping apply,CPI,0.562258
seq-perfmon,BaseDeformationMapping apply,Load to Store ratio,2.024095
seq-perfmon,Simu,Runtime (RDTSC) [s],2.878476
seq-perfmon,Simu,Runtime unhalted [s],1.849166
seq-perfmon,Simu,Clock [MHz],2992.778292
seq-perfmon,Simu,CPI,0.622963
seq-perfmon,Simu,Load to Store ratio,1.512189
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.126494
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.140089
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.759131
seq-perfmon,BaseStrainMapping applyJ,CPI,0.370949
seq-perfmon,BaseStrainMapping applyJ,Load to Store ratio,1.396160
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.350007
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.379210
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.263247
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.478561
seq-perfmon,BaseDeformationMapping applyJ,Load to Store ratio,1.236081
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.082348
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.097223
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2994.815574
seq-perfmon,BaseStrainMapping applyJT,CPI,0.410269
seq-perfmon,BaseStrainMapping applyJT,Load to Store ratio,2.098189
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.005293
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.005742
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2993.552404
seq-perfmon,BaseStrainMapping apply,CPI,0.378276
seq-perfmon,BaseStrainMapping apply,Load to Store ratio,1.325145
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000103
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.002659
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],2999.851554
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.112574
seq-perfmon,BaseDeformationMapping applyJT seqMat,Load to Store ratio,2.231412
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000305
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.013877
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3006.642701
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.077643
seq-perfmon,BaseDeformationMapping applyJT vec else,Load to Store ratio,2.181165
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000273
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.012178
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3000.398203
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.084119
seq-perfmon,BaseDeformationMapping applyJ else,Load to Store ratio,2.222207
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.255885
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.285354
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2994.245815
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.770112
seq-perfmon,BaseDeformationMapping applyJT vec,Load to Store ratio,4.362307
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.054085
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.061191
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2993.923725
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.370405
seq-perfmon,BaseStrainMapping applyDJT,Load to Store ratio,1.878001
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.057024
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.061879
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.193166
seq-perfmon,BaseDeformationMapping apply,CPI,0.562258
seq-perfmon,BaseDeformationMapping apply,Load to Store ratio,2.024095
seq-perfmon,Simu,Runtime (RDTSC) [s],2.878476
seq-perfmon,Simu,Runtime unhalted [s],1.849166
seq-perfmon,Simu,Clock [MHz],2992.778292
seq-perfmon,Simu,CPI,0.622963
seq-perfmon,Simu,Load to Store ratio,1.512189
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.126494
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.140089
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.759131
seq-perfmon,BaseStrainMapping applyJ,CPI,0.370949
seq-perfmon,BaseStrainMapping applyJ,Load to Store ratio,1.396160
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.350007
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.379210
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.263247
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.478561
seq-perfmon,BaseDeformationMapping applyJ,Load to Store ratio,1.236081
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.082348
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.097223
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2994.815574
seq-perfmon,BaseStrainMapping applyJT,CPI,0.410269
seq-perfmon,BaseStrainMapping applyJT,Load to Store ratio,2.098189
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.005293
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.005742
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2993.552404
seq-perfmon,BaseStrainMapping apply,CPI,0.378276
seq-perfmon,BaseStrainMapping apply,Load to Store ratio,1.325145
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000103
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.002659
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],2999.851554
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.112574
seq-perfmon,BaseDeformationMapping applyJT seqMat,Load to Store ratio,2.231412
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000305
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.013877
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3006.642701
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.077643
seq-perfmon,BaseDeformationMapping applyJT vec else,Load to Store ratio,2.181165
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000273
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.012178
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3000.398203
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.084119
seq-perfmon,BaseDeformationMapping applyJ else,Load to Store ratio,2.222207
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.255885
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.285354
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2994.245815
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.770112
seq-perfmon,BaseDeformationMapping applyJT vec,Load to Store ratio,4.362307
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.054085
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.061191
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2993.923725
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.370405
seq-perfmon,BaseStrainMapping applyDJT,Load to Store ratio,1.878001
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.057024
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.061879
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.193166
seq-perfmon,BaseDeformationMapping apply,CPI,0.562258
seq-perfmon,BaseDeformationMapping apply,Load to Store ratio,2.024095
seq-perfmon,Simu,Runtime (RDTSC) [s],2.878476
seq-perfmon,Simu,Runtime unhalted [s],1.849166
seq-perfmon,Simu,Clock [MHz],2992.778292
seq-perfmon,Simu,CPI,0.622963
seq-perfmon,Simu,Load to Store ratio,1.512189
