Config,Expe,Event,core 0
seq-perfmon,Simu,INSTR_RETIRED_ANY,8940421000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_CORE,5580692000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_REF,5580709000.000000
seq-perfmon,Simu,L2_TRANS_ALL_REQUESTS,616821800.000000
seq-perfmon,Simu,L2_RQSTS_MISS,192473100.000000
seq-perfmon,BaseStrainMapping applyJ,INSTR_RETIRED_ANY,1138099000.000000
seq-perfmon,BaseStrainMapping applyJ,CPU_CLK_UNHALTED_CORE,422770900.000000
seq-perfmon,BaseStrainMapping applyJ,CPU_CLK_UNHALTED_REF,422655000.000000
seq-perfmon,BaseStrainMapping applyJ,L2_TRANS_ALL_REQUESTS,32761030.000000
seq-perfmon,BaseStrainMapping applyJ,L2_RQSTS_MISS,9321958.000000
seq-perfmon,BaseDeformationMapping applyJ,INSTR_RETIRED_ANY,2387768000.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_CORE,1155669000.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_REF,1155480000.000000
seq-perfmon,BaseDeformationMapping applyJ,L2_TRANS_ALL_REQUESTS,159395600.000000
seq-perfmon,BaseDeformationMapping applyJ,L2_RQSTS_MISS,55520440.000000
seq-perfmon,BaseStrainMapping applyJT,INSTR_RETIRED_ANY,713852700.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_CORE,294645600.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_REF,294526300.000000
seq-perfmon,BaseStrainMapping applyJT,L2_TRANS_ALL_REQUESTS,33360830.000000
seq-perfmon,BaseStrainMapping applyJT,L2_RQSTS_MISS,9563172.000000
seq-perfmon,BaseStrainMapping apply,INSTR_RETIRED_ANY,45425120.000000
seq-perfmon,BaseStrainMapping apply,CPU_CLK_UNHALTED_CORE,17131730.000000
seq-perfmon,BaseStrainMapping apply,CPU_CLK_UNHALTED_REF,17131710.000000
seq-perfmon,BaseStrainMapping apply,L2_TRANS_ALL_REQUESTS,1132328.000000
seq-perfmon,BaseStrainMapping apply,L2_RQSTS_MISS,308914.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,INSTR_RETIRED_ANY,2556766.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_CORE,7943734.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_REF,7911990.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2_TRANS_ALL_REQUESTS,290362.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2_RQSTS_MISS,20259.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,INSTR_RETIRED_ANY,13582360.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CPU_CLK_UNHALTED_CORE,41784290.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CPU_CLK_UNHALTED_REF,41752080.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,L2_TRANS_ALL_REQUESTS,1414137.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,L2_RQSTS_MISS,69138.000000
seq-perfmon,BaseDeformationMapping applyJ else,INSTR_RETIRED_ANY,11906080.000000
seq-perfmon,BaseDeformationMapping applyJ else,CPU_CLK_UNHALTED_CORE,36519070.000000
seq-perfmon,BaseDeformationMapping applyJ else,CPU_CLK_UNHALTED_REF,36501270.000000
seq-perfmon,BaseDeformationMapping applyJ else,L2_TRANS_ALL_REQUESTS,1273082.000000
seq-perfmon,BaseDeformationMapping applyJ else,L2_RQSTS_MISS,94073.000000
seq-perfmon,BaseDeformationMapping applyJT vec,INSTR_RETIRED_ANY,1116192000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_CORE,857781800.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_REF,857720100.000000
seq-perfmon,BaseDeformationMapping applyJT vec,L2_TRANS_ALL_REQUESTS,145105700.000000
seq-perfmon,BaseDeformationMapping applyJT vec,L2_RQSTS_MISS,42593660.000000
seq-perfmon,BaseStrainMapping applyDJT,INSTR_RETIRED_ANY,499026600.000000
seq-perfmon,BaseStrainMapping applyDJT,CPU_CLK_UNHALTED_CORE,184120100.000000
seq-perfmon,BaseStrainMapping applyDJT,CPU_CLK_UNHALTED_REF,184133800.000000
seq-perfmon,BaseStrainMapping applyDJT,L2_TRANS_ALL_REQUESTS,19357300.000000
seq-perfmon,BaseStrainMapping applyDJT,L2_RQSTS_MISS,5120160.000000
seq-perfmon,BaseDeformationMapping apply,INSTR_RETIRED_ANY,329369000.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_CORE,190064100.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_REF,190042100.000000
seq-perfmon,BaseDeformationMapping apply,L2_TRANS_ALL_REQUESTS,24437450.000000
seq-perfmon,BaseDeformationMapping apply,L2_RQSTS_MISS,8554905.000000
seq-perfmon,Simu,INSTR_RETIRED_ANY,8940421000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_CORE,5580692000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_REF,5580709000.000000
seq-perfmon,Simu,L2_TRANS_ALL_REQUESTS,616821800.000000
seq-perfmon,Simu,L2_RQSTS_MISS,192473100.000000
seq-perfmon,BaseStrainMapping applyJ,INSTR_RETIRED_ANY,1138099000.000000
seq-perfmon,BaseStrainMapping applyJ,CPU_CLK_UNHALTED_CORE,422770900.000000
seq-perfmon,BaseStrainMapping applyJ,CPU_CLK_UNHALTED_REF,422655000.000000
seq-perfmon,BaseStrainMapping applyJ,L2_TRANS_ALL_REQUESTS,32761030.000000
seq-perfmon,BaseStrainMapping applyJ,L2_RQSTS_MISS,9321958.000000
seq-perfmon,BaseDeformationMapping applyJ,INSTR_RETIRED_ANY,2387768000.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_CORE,1155669000.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_REF,1155480000.000000
seq-perfmon,BaseDeformationMapping applyJ,L2_TRANS_ALL_REQUESTS,159395600.000000
seq-perfmon,BaseDeformationMapping applyJ,L2_RQSTS_MISS,55520440.000000
seq-perfmon,BaseStrainMapping applyJT,INSTR_RETIRED_ANY,713852700.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_CORE,294645600.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_REF,294526300.000000
seq-perfmon,BaseStrainMapping applyJT,L2_TRANS_ALL_REQUESTS,33360830.000000
seq-perfmon,BaseStrainMapping applyJT,L2_RQSTS_MISS,9563172.000000
seq-perfmon,BaseStrainMapping apply,INSTR_RETIRED_ANY,45425120.000000
seq-perfmon,BaseStrainMapping apply,CPU_CLK_UNHALTED_CORE,17131730.000000
seq-perfmon,BaseStrainMapping apply,CPU_CLK_UNHALTED_REF,17131710.000000
seq-perfmon,BaseStrainMapping apply,L2_TRANS_ALL_REQUESTS,1132328.000000
seq-perfmon,BaseStrainMapping apply,L2_RQSTS_MISS,308914.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,INSTR_RETIRED_ANY,2556766.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_CORE,7943734.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_REF,7911990.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2_TRANS_ALL_REQUESTS,290362.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2_RQSTS_MISS,20259.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,INSTR_RETIRED_ANY,13582360.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CPU_CLK_UNHALTED_CORE,41784290.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CPU_CLK_UNHALTED_REF,41752080.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,L2_TRANS_ALL_REQUESTS,1414137.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,L2_RQSTS_MISS,69138.000000
seq-perfmon,BaseDeformationMapping applyJ else,INSTR_RETIRED_ANY,11906080.000000
seq-perfmon,BaseDeformationMapping applyJ else,CPU_CLK_UNHALTED_CORE,36519070.000000
seq-perfmon,BaseDeformationMapping applyJ else,CPU_CLK_UNHALTED_REF,36501270.000000
seq-perfmon,BaseDeformationMapping applyJ else,L2_TRANS_ALL_REQUESTS,1273082.000000
seq-perfmon,BaseDeformationMapping applyJ else,L2_RQSTS_MISS,94073.000000
seq-perfmon,BaseDeformationMapping applyJT vec,INSTR_RETIRED_ANY,1116192000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_CORE,857781800.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_REF,857720100.000000
seq-perfmon,BaseDeformationMapping applyJT vec,L2_TRANS_ALL_REQUESTS,145105700.000000
seq-perfmon,BaseDeformationMapping applyJT vec,L2_RQSTS_MISS,42593660.000000
seq-perfmon,BaseStrainMapping applyDJT,INSTR_RETIRED_ANY,499026600.000000
seq-perfmon,BaseStrainMapping applyDJT,CPU_CLK_UNHALTED_CORE,184120100.000000
seq-perfmon,BaseStrainMapping applyDJT,CPU_CLK_UNHALTED_REF,184133800.000000
seq-perfmon,BaseStrainMapping applyDJT,L2_TRANS_ALL_REQUESTS,19357300.000000
seq-perfmon,BaseStrainMapping applyDJT,L2_RQSTS_MISS,5120160.000000
seq-perfmon,BaseDeformationMapping apply,INSTR_RETIRED_ANY,329369000.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_CORE,190064100.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_REF,190042100.000000
seq-perfmon,BaseDeformationMapping apply,L2_TRANS_ALL_REQUESTS,24437450.000000
seq-perfmon,BaseDeformationMapping apply,L2_RQSTS_MISS,8554905.000000
seq-perfmon,Simu,INSTR_RETIRED_ANY,8940421000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_CORE,5580692000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_REF,5580709000.000000
seq-perfmon,Simu,L2_TRANS_ALL_REQUESTS,616821800.000000
seq-perfmon,Simu,L2_RQSTS_MISS,192473100.000000
