Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000204,0.000051,0.000051,0.000051
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.002756,0.002756,0.000000,0.000689
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],2999.805314,2999.805314,0.000000,749.951328
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,4.904608,4.904608,0.000000,1.226152
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],6612.417475,6612.417475,0.000000,1653.104369
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Memory Write BW [MBytes/s],4257.567947,4257.567947,0.000000,1064.391987
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Memory BW [MBytes/s],10869.985422,10869.985422,0.000000,2717.496355
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Memory data volume [GBytes],0.000554,0.000554,0.000000,0.000138
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000778,0.000194,0.000194,0.000194
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.019927,0.019927,0.000000,0.004982
openmp-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],2998.539635,2998.539635,0.000000,749.634909
openmp-perfmon,BaseDeformationMapping applyJT vec else,CPI,4.831642,4.831642,0.000000,1.207910
openmp-perfmon,BaseDeformationMapping applyJT vec else,Memory Read BW [MBytes/s],619.392528,619.392528,0.000000,154.848132
openmp-perfmon,BaseDeformationMapping applyJT vec else,Memory Write BW [MBytes/s],274.151953,274.151953,0.000000,68.537988
openmp-perfmon,BaseDeformationMapping applyJT vec else,Memory BW [MBytes/s],893.544481,893.544481,0.000000,223.386120
openmp-perfmon,BaseDeformationMapping applyJT vec else,Memory data volume [GBytes],0.000174,0.000174,0.000000,0.000043
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000725,0.000181,0.000181,0.000181
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.018146,0.018146,0.000000,0.004537
openmp-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],2997.012731,2997.012731,0.000000,749.253183
openmp-perfmon,BaseDeformationMapping applyJ else,CPI,4.837315,4.837315,0.000000,1.209329
openmp-perfmon,BaseDeformationMapping applyJ else,Memory Read BW [MBytes/s],126.340493,126.340493,0.000000,31.585123
openmp-perfmon,BaseDeformationMapping applyJ else,Memory Write BW [MBytes/s],57.876650,57.876650,0.000000,14.469163
openmp-perfmon,BaseDeformationMapping applyJ else,Memory BW [MBytes/s],184.217143,184.217143,0.000000,46.054286
openmp-perfmon,BaseDeformationMapping applyJ else,Memory data volume [GBytes],0.000033,0.000033,0.000000,0.000008
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.126254,0.031563,0.031563,0.031563
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.182745,0.066582,0.037254,0.045686
openmp-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],11990.378555,2998.844760,2995.412255,2997.594639
openmp-perfmon,BaseDeformationMapping applyJT vec,CPI,4.965876,1.369298,1.055862,1.241469
openmp-perfmon,BaseDeformationMapping applyJT vec,Memory Read BW [MBytes/s],14.315278,14.315278,0.000000,3.578820
openmp-perfmon,BaseDeformationMapping applyJT vec,Memory Write BW [MBytes/s],8.388429,8.388429,0.000000,2.097107
openmp-perfmon,BaseDeformationMapping applyJT vec,Memory BW [MBytes/s],22.703707,22.703707,0.000000,5.675927
openmp-perfmon,BaseDeformationMapping applyJT vec,Memory data volume [GBytes],0.000717,0.000717,0.000000,0.000179
openmp-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.032083,0.008021,0.008021,0.008021
openmp-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.058677,0.024548,0.011193,0.014669
openmp-perfmon,BaseStrainMapping applyDJT,Clock [MHz],11992.333763,3000.895231,2994.641992,2998.083441
openmp-perfmon,BaseStrainMapping applyDJT,CPI,3.715127,1.407224,0.765749,0.928782
openmp-perfmon,BaseStrainMapping applyDJT,Memory Read BW [MBytes/s],7.149523,7.149523,0.000000,1.787381
openmp-perfmon,BaseStrainMapping applyDJT,Memory Write BW [MBytes/s],3.869998,3.869998,0.000000,0.967500
openmp-perfmon,BaseStrainMapping applyDJT,Memory BW [MBytes/s],11.019521,11.019521,0.000000,2.754880
openmp-perfmon,BaseStrainMapping applyDJT,Memory data volume [GBytes],0.000088,0.000088,0.000000,0.000022
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.020354,0.005088,0.005088,0.005088
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.025738,0.009211,0.005352,0.006435
openmp-perfmon,BaseDeformationMapping apply,Clock [MHz],11990.878302,2999.185622,2995.795254,2997.719575
openmp-perfmon,BaseDeformationMapping apply,CPI,3.251856,1.072152,0.719536,0.812964
openmp-perfmon,BaseDeformationMapping apply,Memory Read BW [MBytes/s],18.048644,18.048644,0.000000,4.512161
openmp-perfmon,BaseDeformationMapping apply,Memory Write BW [MBytes/s],8.653287,8.653287,0.000000,2.163322
openmp-perfmon,BaseDeformationMapping apply,Memory BW [MBytes/s],26.701931,26.701931,0.000000,6.675483
openmp-perfmon,BaseDeformationMapping apply,Memory data volume [GBytes],0.000136,0.000136,0.000000,0.000034
openmp-perfmon,Simu,Runtime (RDTSC) [s],14.593952,3.648488,3.648488,3.648488
openmp-perfmon,Simu,Runtime unhalted [s],0.736945,0.736945,0.000000,0.184236
openmp-perfmon,Simu,Clock [MHz],2993.409092,2993.409092,0.000000,748.352273
openmp-perfmon,Simu,CPI,1.508718,1.508718,0.000000,0.377179
openmp-perfmon,Simu,Memory Read BW [MBytes/s],0.858113,0.858113,0.000000,0.214528
openmp-perfmon,Simu,Memory Write BW [MBytes/s],0.455255,0.455255,0.000000,0.113814
openmp-perfmon,Simu,Memory BW [MBytes/s],1.313368,1.313368,0.000000,0.328342
openmp-perfmon,Simu,Memory data volume [GBytes],0.004792,0.004792,0.000000,0.001198
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.035748,0.008937,0.008937,0.008937
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.061200,0.025513,0.011747,0.015300
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],11999.044728,3005.124509,2993.703575,2999.761182
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.530101,1.339668,0.724620,0.882525
openmp-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],11.193149,11.193149,0.000000,2.798287
openmp-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],3.881438,3.881438,0.000000,0.970359
openmp-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],15.074587,15.074587,0.000000,3.768647
openmp-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000135,0.000135,0.000000,0.000034
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.120662,0.030165,0.030165,0.030165
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.174055,0.064769,0.035991,0.043514
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],11996.225853,3001.652896,2995.139408,2999.056463
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.964692,1.045226,0.635389,0.741173
openmp-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],6.598275,6.598275,0.000000,1.649569
openmp-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],2.991501,2.991501,0.000000,0.747875
openmp-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],9.589776,9.589776,0.000000,2.397444
openmp-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.000289,0.000289,0.000000,0.000072
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.028186,0.007047,0.007047,0.007047
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.055240,0.024720,0.009994,0.013810
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],12002.978799,3003.657454,2994.897611,3000.744700
openmp-perfmon,BaseStrainMapping applyJT,CPI,4.775965,1.860691,0.968100,1.193991
openmp-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],28.582372,28.582372,0.000000,7.145593
openmp-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],17.347420,17.347420,0.000000,4.336855
openmp-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],45.929792,45.929792,0.000000,11.482448
openmp-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000324,0.000324,0.000000,0.000081
openmp-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001999,0.000500,0.000500,0.000500
openmp-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.003221,0.001298,0.000632,0.000805
openmp-perfmon,BaseStrainMapping apply,Clock [MHz],12004.071362,3007.815818,2995.019975,3001.017841
openmp-perfmon,BaseStrainMapping apply,CPI,3.330992,1.230582,0.690748,0.832748
openmp-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],32.911949,32.911949,0.000000,8.227987
openmp-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],15.111323,15.111323,0.000000,3.777831
openmp-perfmon,BaseStrainMapping apply,Memory BW [MBytes/s],48.023272,48.023272,0.000000,12.005818
openmp-perfmon,BaseStrainMapping apply,Memory data volume [GBytes],0.000024,0.000024,0.000000,0.000006
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000204,0.000051,0.000051,0.000051
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.002756,0.002756,0.000000,0.000689
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],2999.805314,2999.805314,0.000000,749.951328
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,4.904608,4.904608,0.000000,1.226152
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],6612.417475,6612.417475,0.000000,1653.104369
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Memory Write BW [MBytes/s],4257.567947,4257.567947,0.000000,1064.391987
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Memory BW [MBytes/s],10869.985422,10869.985422,0.000000,2717.496355
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Memory data volume [GBytes],0.000554,0.000554,0.000000,0.000138
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000778,0.000194,0.000194,0.000194
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.019927,0.019927,0.000000,0.004982
openmp-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],2998.539635,2998.539635,0.000000,749.634909
openmp-perfmon,BaseDeformationMapping applyJT vec else,CPI,4.831642,4.831642,0.000000,1.207910
openmp-perfmon,BaseDeformationMapping applyJT vec else,Memory Read BW [MBytes/s],619.392528,619.392528,0.000000,154.848132
openmp-perfmon,BaseDeformationMapping applyJT vec else,Memory Write BW [MBytes/s],274.151953,274.151953,0.000000,68.537988
openmp-perfmon,BaseDeformationMapping applyJT vec else,Memory BW [MBytes/s],893.544481,893.544481,0.000000,223.386120
openmp-perfmon,BaseDeformationMapping applyJT vec else,Memory data volume [GBytes],0.000174,0.000174,0.000000,0.000043
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000725,0.000181,0.000181,0.000181
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.018146,0.018146,0.000000,0.004537
openmp-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],2997.012731,2997.012731,0.000000,749.253183
openmp-perfmon,BaseDeformationMapping applyJ else,CPI,4.837315,4.837315,0.000000,1.209329
openmp-perfmon,BaseDeformationMapping applyJ else,Memory Read BW [MBytes/s],126.340493,126.340493,0.000000,31.585123
openmp-perfmon,BaseDeformationMapping applyJ else,Memory Write BW [MBytes/s],57.876650,57.876650,0.000000,14.469163
openmp-perfmon,BaseDeformationMapping applyJ else,Memory BW [MBytes/s],184.217143,184.217143,0.000000,46.054286
openmp-perfmon,BaseDeformationMapping applyJ else,Memory data volume [GBytes],0.000033,0.000033,0.000000,0.000008
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.126254,0.031563,0.031563,0.031563
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.182745,0.066582,0.037254,0.045686
openmp-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],11990.378555,2998.844760,2995.412255,2997.594639
openmp-perfmon,BaseDeformationMapping applyJT vec,CPI,4.965876,1.369298,1.055862,1.241469
openmp-perfmon,BaseDeformationMapping applyJT vec,Memory Read BW [MBytes/s],14.315278,14.315278,0.000000,3.578820
openmp-perfmon,BaseDeformationMapping applyJT vec,Memory Write BW [MBytes/s],8.388429,8.388429,0.000000,2.097107
openmp-perfmon,BaseDeformationMapping applyJT vec,Memory BW [MBytes/s],22.703707,22.703707,0.000000,5.675927
openmp-perfmon,BaseDeformationMapping applyJT vec,Memory data volume [GBytes],0.000717,0.000717,0.000000,0.000179
openmp-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.032083,0.008021,0.008021,0.008021
openmp-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.058677,0.024548,0.011193,0.014669
openmp-perfmon,BaseStrainMapping applyDJT,Clock [MHz],11992.333763,3000.895231,2994.641992,2998.083441
openmp-perfmon,BaseStrainMapping applyDJT,CPI,3.715127,1.407224,0.765749,0.928782
openmp-perfmon,BaseStrainMapping applyDJT,Memory Read BW [MBytes/s],7.149523,7.149523,0.000000,1.787381
openmp-perfmon,BaseStrainMapping applyDJT,Memory Write BW [MBytes/s],3.869998,3.869998,0.000000,0.967500
openmp-perfmon,BaseStrainMapping applyDJT,Memory BW [MBytes/s],11.019521,11.019521,0.000000,2.754880
openmp-perfmon,BaseStrainMapping applyDJT,Memory data volume [GBytes],0.000088,0.000088,0.000000,0.000022
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.020354,0.005088,0.005088,0.005088
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.025738,0.009211,0.005352,0.006435
