Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.037548,0.009387,0.009387,0.009387
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.035742,0.009386,0.008553,0.008935
openmp-perfmon,BaseDeformationMapping apply,Clock [MHz],11985.088484,2996.814583,2995.314073,2996.272121
openmp-perfmon,BaseDeformationMapping apply,CPI,2.127927,0.537006,0.521935,0.531982
openmp-perfmon,BaseDeformationMapping apply,L2 request rate,0.138452,0.039493,0.032419,0.034613
openmp-perfmon,BaseDeformationMapping apply,L2 miss rate,0.038827,0.012289,0.008713,0.009707
openmp-perfmon,BaseDeformationMapping apply,L2 miss ratio,1.115690,0.311170,0.266625,0.278923
openmp-perfmon,Simu,Runtime (RDTSC) [s],6.935612,1.733903,1.733903,1.733903
openmp-perfmon,Simu,Runtime unhalted [s],0.703418,0.703418,0.000000,0.175855
openmp-perfmon,Simu,Clock [MHz],2992.765134,2992.765134,0.000000,748.191284
openmp-perfmon,Simu,CPI,0.921119,0.921119,0.000000,0.230280
openmp-perfmon,Simu,L2 request rate,0.075931,0.075931,0.000000,0.018983
openmp-perfmon,Simu,L2 miss rate,0.020609,0.020609,0.000000,0.005152
openmp-perfmon,Simu,L2 miss ratio,0.271419,0.271419,0.000000,0.067855
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.068607,0.017152,0.017152,0.017152
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.064957,0.017179,0.015658,0.016239
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],12005.824002,3005.416114,2998.443894,3001.456001
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.183083,0.806568,0.780485,0.795771
openmp-perfmon,BaseStrainMapping applyJ,L2 request rate,0.191455,0.052712,0.045740,0.047864
openmp-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.039966,0.010922,0.009128,0.009992
openmp-perfmon,BaseStrainMapping applyJ,L2 miss ratio,0.837215,0.237314,0.194298,0.209304
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.288635,0.072159,0.072159,0.072159
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.301494,0.076112,0.074498,0.075374
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],11988.804906,2997.479036,2996.789698,2997.201227
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.029072,0.511807,0.502972,0.507268
openmp-perfmon,BaseDeformationMapping applyJ,L2 request rate,0.108649,0.030884,0.024972,0.027162
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss rate,0.026728,0.008757,0.005646,0.006682
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss ratio,0.976440,0.283557,0.226085,0.244110
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.038695,0.009674,0.009674,0.009674
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.056440,0.014323,0.013857,0.014110
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],12018.844580,3009.479695,3000.671044,3004.711145
openmp-perfmon,BaseStrainMapping applyJT,CPI,4.315290,1.107464,1.023033,1.078823
openmp-perfmon,BaseStrainMapping applyJT,L2 request rate,0.292663,0.085321,0.067736,0.073166
openmp-perfmon,BaseStrainMapping applyJT,L2 miss rate,0.061347,0.017488,0.012983,0.015337
openmp-perfmon,BaseStrainMapping applyJT,L2 miss ratio,0.838956,0.221637,0.191663,0.209739
openmp-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.003969,0.000992,0.000992,0.000992
openmp-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002852,0.000750,0.000693,0.000713
openmp-perfmon,BaseStrainMapping apply,Clock [MHz],12012.917959,3005.869804,2999.841621,3003.229490
openmp-perfmon,BaseStrainMapping apply,CPI,3.058820,0.774342,0.755898,0.764705
openmp-perfmon,BaseStrainMapping apply,L2 request rate,0.180436,0.046252,0.043396,0.045109
openmp-perfmon,BaseStrainMapping apply,L2 miss rate,0.038785,0.010239,0.008986,0.009696
openmp-perfmon,BaseStrainMapping apply,L2 miss ratio,0.861102,0.235945,0.194290,0.215276
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000217,0.000054,0.000054,0.000054
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000882,0.000882,0.000000,0.000220
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3025.888361,3025.888361,0.000000,756.472090
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.498310,3.498310,0.000000,0.874578
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 request rate,0.102603,0.102603,0.000000,0.025651
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss rate,0.007701,0.007701,0.000000,0.001925
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss ratio,0.075056,0.075056,0.000000,0.018764
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000974,0.000243,0.000243,0.000243
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.007613,0.007613,0.000000,0.001903
openmp-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3026.024753,3026.024753,0.000000,756.506188
openmp-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.376900,3.376900,0.000000,0.844225
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 request rate,0.105685,0.105685,0.000000,0.026421
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 miss rate,0.006414,0.006414,0.000000,0.001604
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 miss ratio,0.060692,0.060692,0.000000,0.015173
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.001034,0.000259,0.000259,0.000259
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.007120,0.007120,0.000000,0.001780
openmp-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3025.016403,3025.016403,0.000000,756.254101
openmp-perfmon,BaseDeformationMapping applyJ else,CPI,3.409594,3.409594,0.000000,0.852399
openmp-perfmon,BaseDeformationMapping applyJ else,L2 request rate,0.105843,0.105843,0.000000,0.026461
openmp-perfmon,BaseDeformationMapping applyJ else,L2 miss rate,0.005397,0.005397,0.000000,0.001349
openmp-perfmon,BaseDeformationMapping applyJ else,L2 miss ratio,0.050994,0.050994,0.000000,0.012748
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.353304,0.088326,0.088326,0.088326
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.342791,0.097998,0.077683,0.085698
openmp-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],11982.154612,2996.683873,2994.248830,2995.538653
openmp-perfmon,BaseDeformationMapping applyJT vec,CPI,2.881097,0.853797,0.481063,0.720274
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 request rate,0.411855,0.139328,0.058481,0.102964
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss rate,0.116243,0.039278,0.016821,0.029061
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss ratio,1.131762,0.287625,0.279479,0.282940
openmp-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.076606,0.019151,0.019151,0.019151
openmp-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.061182,0.016189,0.014593,0.015295
openmp-perfmon,BaseStrainMapping applyDJT,Clock [MHz],12005.676661,3003.600952,3000.028122,3001.419165
openmp-perfmon,BaseStrainMapping applyDJT,CPI,3.315451,0.836003,0.809221,0.828863
openmp-perfmon,BaseStrainMapping applyDJT,L2 request rate,0.211590,0.055300,0.049774,0.052898
openmp-perfmon,BaseStrainMapping applyDJT,L2 miss rate,0.038118,0.010937,0.008869,0.009530
openmp-perfmon,BaseStrainMapping applyDJT,L2 miss ratio,0.720263,0.199276,0.167050,0.180066
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.037548,0.009387,0.009387,0.009387
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.035742,0.009386,0.008553,0.008935
openmp-perfmon,BaseDeformationMapping apply,Clock [MHz],11985.088484,2996.814583,2995.314073,2996.272121
openmp-perfmon,BaseDeformationMapping apply,CPI,2.127927,0.537006,0.521935,0.531982
openmp-perfmon,BaseDeformationMapping apply,L2 request rate,0.138452,0.039493,0.032419,0.034613
openmp-perfmon,BaseDeformationMapping apply,L2 miss rate,0.038827,0.012289,0.008713,0.009707
openmp-perfmon,BaseDeformationMapping apply,L2 miss ratio,1.115690,0.311170,0.266625,0.278923
openmp-perfmon,Simu,Runtime (RDTSC) [s],6.935612,1.733903,1.733903,1.733903
openmp-perfmon,Simu,Runtime unhalted [s],0.703418,0.703418,0.000000,0.175855
openmp-perfmon,Simu,Clock [MHz],2992.765134,2992.765134,0.000000,748.191284
openmp-perfmon,Simu,CPI,0.921119,0.921119,0.000000,0.230280
openmp-perfmon,Simu,L2 request rate,0.075931,0.075931,0.000000,0.018983
openmp-perfmon,Simu,L2 miss rate,0.020609,0.020609,0.000000,0.005152
openmp-perfmon,Simu,L2 miss ratio,0.271419,0.271419,0.000000,0.067855
