Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.005604
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.007172
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2993.055497
seq-perfmon,BaseStrainMapping apply,CPI,0.464011
seq-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],15.841225
seq-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],7.812111
seq-perfmon,BaseStrainMapping apply,Memory BW [MBytes/s],23.653336
seq-perfmon,BaseStrainMapping apply,Memory data volume [GBytes],0.000133
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000106
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.008634
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],2991.321982
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.516906
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],1619.282122
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Write BW [MBytes/s],681.485586
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory BW [MBytes/s],2300.767708
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory data volume [GBytes],0.000244
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000457
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.055012
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],2991.573910
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.554315
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory Read BW [MBytes/s],1403.562880
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory Write BW [MBytes/s],330.563451
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory BW [MBytes/s],1734.126330
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory data volume [GBytes],0.000792
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000407
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.048908
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],2991.509402
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.530729
seq-perfmon,BaseDeformationMapping applyJ else,Memory Read BW [MBytes/s],940.156642
seq-perfmon,BaseDeformationMapping applyJ else,Memory Write BW [MBytes/s],203.595795
seq-perfmon,BaseDeformationMapping applyJ else,Memory BW [MBytes/s],1143.752437
seq-perfmon,BaseDeformationMapping applyJ else,Memory data volume [GBytes],0.000466
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.305232
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.417074
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.187145
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.903000
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Read BW [MBytes/s],19.876500
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Write BW [MBytes/s],4.424176
seq-perfmon,BaseDeformationMapping applyJT vec,Memory BW [MBytes/s],24.300676
seq-perfmon,BaseDeformationMapping applyJT vec,Memory data volume [GBytes],0.007417
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.064860
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.091167
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2993.243983
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.445551
seq-perfmon,BaseStrainMapping applyDJT,Memory Read BW [MBytes/s],8.761253
seq-perfmon,BaseStrainMapping applyDJT,Memory Write BW [MBytes/s],2.223122
seq-perfmon,BaseStrainMapping applyDJT,Memory BW [MBytes/s],10.984375
seq-perfmon,BaseStrainMapping applyDJT,Memory data volume [GBytes],0.000712
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.059504
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.074530
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2992.859964
seq-perfmon,BaseDeformationMapping apply,CPI,0.660708
seq-perfmon,BaseDeformationMapping apply,Memory Read BW [MBytes/s],548.198147
seq-perfmon,BaseDeformationMapping apply,Memory Write BW [MBytes/s],154.921892
seq-perfmon,BaseDeformationMapping apply,Memory BW [MBytes/s],703.120039
seq-perfmon,BaseDeformationMapping apply,Memory data volume [GBytes],0.041838
seq-perfmon,Simu,Runtime (RDTSC) [s],7.559849
seq-perfmon,Simu,Runtime unhalted [s],2.850842
seq-perfmon,Simu,Clock [MHz],2992.865180
seq-perfmon,Simu,CPI,0.772946
seq-perfmon,Simu,Memory Read BW [MBytes/s],10.966450
seq-perfmon,Simu,Memory Write BW [MBytes/s],2.370502
seq-perfmon,Simu,Memory BW [MBytes/s],13.336952
seq-perfmon,Simu,Memory data volume [GBytes],0.100825
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.152092
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.204881
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.019755
seq-perfmon,BaseStrainMapping applyJ,CPI,0.441167
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],22.150020
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],3.350402
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],25.500422
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.003878
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.420068
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.529922
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2992.770444
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.545278
seq-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],49.735936
seq-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],9.000598
seq-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],58.736533
seq-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.024673
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.098075
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.153980
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2992.473824
seq-perfmon,BaseStrainMapping applyJT,CPI,0.526301
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],14.409904
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],2.239597
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],16.649501
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.001633
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.005604
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.007172
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2993.055497
seq-perfmon,BaseStrainMapping apply,CPI,0.464011
seq-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],15.841225
seq-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],7.812111
seq-perfmon,BaseStrainMapping apply,Memory BW [MBytes/s],23.653336
seq-perfmon,BaseStrainMapping apply,Memory data volume [GBytes],0.000133
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000106
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.008634
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],2991.321982
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.516906
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],1619.282122
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Write BW [MBytes/s],681.485586
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory BW [MBytes/s],2300.767708
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory data volume [GBytes],0.000244
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000457
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.055012
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],2991.573910
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.554315
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory Read BW [MBytes/s],1403.562880
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory Write BW [MBytes/s],330.563451
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory BW [MBytes/s],1734.126330
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory data volume [GBytes],0.000792
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000407
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.048908
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],2991.509402
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.530729
seq-perfmon,BaseDeformationMapping applyJ else,Memory Read BW [MBytes/s],940.156642
seq-perfmon,BaseDeformationMapping applyJ else,Memory Write BW [MBytes/s],203.595795
seq-perfmon,BaseDeformationMapping applyJ else,Memory BW [MBytes/s],1143.752437
seq-perfmon,BaseDeformationMapping applyJ else,Memory data volume [GBytes],0.000466
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.305232
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.417074
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.187145
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.903000
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Read BW [MBytes/s],19.876500
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Write BW [MBytes/s],4.424176
seq-perfmon,BaseDeformationMapping applyJT vec,Memory BW [MBytes/s],24.300676
seq-perfmon,BaseDeformationMapping applyJT vec,Memory data volume [GBytes],0.007417
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.064860
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.091167
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2993.243983
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.445551
seq-perfmon,BaseStrainMapping applyDJT,Memory Read BW [MBytes/s],8.761253
seq-perfmon,BaseStrainMapping applyDJT,Memory Write BW [MBytes/s],2.223122
seq-perfmon,BaseStrainMapping applyDJT,Memory BW [MBytes/s],10.984375
seq-perfmon,BaseStrainMapping applyDJT,Memory data volume [GBytes],0.000712
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.059504
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.074530
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2992.859964
seq-perfmon,BaseDeformationMapping apply,CPI,0.660708
seq-perfmon,BaseDeformationMapping apply,Memory Read BW [MBytes/s],548.198147
seq-perfmon,BaseDeformationMapping apply,Memory Write BW [MBytes/s],154.921892
seq-perfmon,BaseDeformationMapping apply,Memory BW [MBytes/s],703.120039
seq-perfmon,BaseDeformationMapping apply,Memory data volume [GBytes],0.041838
seq-perfmon,Simu,Runtime (RDTSC) [s],7.559849
seq-perfmon,Simu,Runtime unhalted [s],2.850842
seq-perfmon,Simu,Clock [MHz],2992.865180
seq-perfmon,Simu,CPI,0.772946
seq-perfmon,Simu,Memory Read BW [MBytes/s],10.966450
seq-perfmon,Simu,Memory Write BW [MBytes/s],2.370502
seq-perfmon,Simu,Memory BW [MBytes/s],13.336952
seq-perfmon,Simu,Memory data volume [GBytes],0.100825
