Config,Expe,Event,core 0
seq-perfmon,Simu,L1D_REPLACEMENT,42818350.000000
seq-perfmon,Simu,L1D_M_EVICT,8888724.000000
seq-perfmon,BaseStrainMapping applyJ,INSTR_RETIRED_ANY,192229100.000000
seq-perfmon,BaseStrainMapping applyJ,CPU_CLK_UNHALTED_CORE,90973040.000000
seq-perfmon,BaseStrainMapping applyJ,CPU_CLK_UNHALTED_REF,90807690.000000
seq-perfmon,BaseStrainMapping applyJ,L1D_REPLACEMENT,1717105.000000
seq-perfmon,BaseStrainMapping applyJ,L1D_M_EVICT,496710.000000
seq-perfmon,BaseDeformationMapping applyJ,INSTR_RETIRED_ANY,682046900.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_CORE,337110900.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_REF,336902200.000000
seq-perfmon,BaseDeformationMapping applyJ,L1D_REPLACEMENT,6153383.000000
seq-perfmon,BaseDeformationMapping applyJ,L1D_M_EVICT,1261475.000000
seq-perfmon,BaseStrainMapping applyJT,INSTR_RETIRED_ANY,121673500.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_CORE,69508200.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_REF,69325980.000000
seq-perfmon,BaseStrainMapping applyJT,L1D_REPLACEMENT,1779625.000000
seq-perfmon,BaseStrainMapping applyJT,L1D_M_EVICT,519694.000000
seq-perfmon,BaseStrainMapping apply,INSTR_RETIRED_ANY,10878650.000000
seq-perfmon,BaseStrainMapping apply,CPU_CLK_UNHALTED_CORE,5104423.000000
seq-perfmon,BaseStrainMapping apply,CPU_CLK_UNHALTED_REF,5099220.000000
seq-perfmon,BaseStrainMapping apply,L1D_REPLACEMENT,85169.000000
seq-perfmon,BaseStrainMapping apply,L1D_M_EVICT,33953.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,INSTR_RETIRED_ANY,1278380.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_CORE,4020660.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_REF,3991560.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,L1D_REPLACEMENT,28926.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,L1D_M_EVICT,6203.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,INSTR_RETIRED_ANY,9368856.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CPU_CLK_UNHALTED_CORE,28194910.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CPU_CLK_UNHALTED_REF,28002510.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,L1D_REPLACEMENT,186290.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,L1D_M_EVICT,38138.000000
seq-perfmon,BaseDeformationMapping applyJ else,INSTR_RETIRED_ANY,8535689.000000
seq-perfmon,BaseDeformationMapping applyJ else,CPU_CLK_UNHALTED_CORE,25669150.000000
seq-perfmon,BaseDeformationMapping applyJ else,CPU_CLK_UNHALTED_REF,25514850.000000
seq-perfmon,BaseDeformationMapping applyJ else,L1D_REPLACEMENT,180467.000000
seq-perfmon,BaseDeformationMapping applyJ else,L1D_M_EVICT,29807.000000
seq-perfmon,BaseDeformationMapping applyJT vec,INSTR_RETIRED_ANY,424104500.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_CORE,231310200.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_REF,231049900.000000
seq-perfmon,BaseDeformationMapping applyJT vec,L1D_REPLACEMENT,9958344.000000
seq-perfmon,BaseDeformationMapping applyJT vec,L1D_M_EVICT,786682.000000
seq-perfmon,BaseStrainMapping applyDJT,INSTR_RETIRED_ANY,169751700.000000
seq-perfmon,BaseStrainMapping applyDJT,CPU_CLK_UNHALTED_CORE,80656090.000000
seq-perfmon,BaseStrainMapping applyDJT,CPU_CLK_UNHALTED_REF,80537550.000000
seq-perfmon,BaseStrainMapping applyDJT,L1D_REPLACEMENT,2088573.000000
seq-perfmon,BaseStrainMapping applyDJT,L1D_M_EVICT,615165.000000
seq-perfmon,BaseDeformationMapping apply,INSTR_RETIRED_ANY,91192020.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_CORE,53486010.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_REF,53457510.000000
seq-perfmon,BaseDeformationMapping apply,L1D_REPLACEMENT,1219035.000000
seq-perfmon,BaseDeformationMapping apply,L1D_M_EVICT,162696.000000
seq-perfmon,Simu,INSTR_RETIRED_ANY,2734031000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_CORE,2088950000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_REF,2088956000.000000
seq-perfmon,Simu,L1D_REPLACEMENT,42818350.000000
seq-perfmon,Simu,L1D_M_EVICT,8888724.000000
seq-perfmon,BaseStrainMapping applyJ,INSTR_RETIRED_ANY,192229100.000000
seq-perfmon,BaseStrainMapping applyJ,CPU_CLK_UNHALTED_CORE,90973040.000000
seq-perfmon,BaseStrainMapping applyJ,CPU_CLK_UNHALTED_REF,90807690.000000
seq-perfmon,BaseStrainMapping applyJ,L1D_REPLACEMENT,1717105.000000
seq-perfmon,BaseStrainMapping applyJ,L1D_M_EVICT,496710.000000
seq-perfmon,BaseDeformationMapping applyJ,INSTR_RETIRED_ANY,682046900.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_CORE,337110900.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_REF,336902200.000000
seq-perfmon,BaseDeformationMapping applyJ,L1D_REPLACEMENT,6153383.000000
seq-perfmon,BaseDeformationMapping applyJ,L1D_M_EVICT,1261475.000000
seq-perfmon,BaseStrainMapping applyJT,INSTR_RETIRED_ANY,121673500.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_CORE,69508200.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_REF,69325980.000000
seq-perfmon,BaseStrainMapping applyJT,L1D_REPLACEMENT,1779625.000000
seq-perfmon,BaseStrainMapping applyJT,L1D_M_EVICT,519694.000000
seq-perfmon,BaseStrainMapping apply,INSTR_RETIRED_ANY,10878650.000000
seq-perfmon,BaseStrainMapping apply,CPU_CLK_UNHALTED_CORE,5104423.000000
seq-perfmon,BaseStrainMapping apply,CPU_CLK_UNHALTED_REF,5099220.000000
seq-perfmon,BaseStrainMapping apply,L1D_REPLACEMENT,85169.000000
seq-perfmon,BaseStrainMapping apply,L1D_M_EVICT,33953.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,INSTR_RETIRED_ANY,1278380.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_CORE,4020660.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_REF,3991560.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,L1D_REPLACEMENT,28926.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,L1D_M_EVICT,6203.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,INSTR_RETIRED_ANY,9368856.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CPU_CLK_UNHALTED_CORE,28194910.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CPU_CLK_UNHALTED_REF,28002510.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,L1D_REPLACEMENT,186290.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,L1D_M_EVICT,38138.000000
seq-perfmon,BaseDeformationMapping applyJ else,INSTR_RETIRED_ANY,8535689.000000
seq-perfmon,BaseDeformationMapping applyJ else,CPU_CLK_UNHALTED_CORE,25669150.000000
seq-perfmon,BaseDeformationMapping applyJ else,CPU_CLK_UNHALTED_REF,25514850.000000
seq-perfmon,BaseDeformationMapping applyJ else,L1D_REPLACEMENT,180467.000000
seq-perfmon,BaseDeformationMapping applyJ else,L1D_M_EVICT,29807.000000
seq-perfmon,BaseDeformationMapping applyJT vec,INSTR_RETIRED_ANY,424104500.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_CORE,231310200.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_REF,231049900.000000
seq-perfmon,BaseDeformationMapping applyJT vec,L1D_REPLACEMENT,9958344.000000
seq-perfmon,BaseDeformationMapping applyJT vec,L1D_M_EVICT,786682.000000
seq-perfmon,BaseStrainMapping applyDJT,INSTR_RETIRED_ANY,169751700.000000
seq-perfmon,BaseStrainMapping applyDJT,CPU_CLK_UNHALTED_CORE,80656090.000000
seq-perfmon,BaseStrainMapping applyDJT,CPU_CLK_UNHALTED_REF,80537550.000000
seq-perfmon,BaseStrainMapping applyDJT,L1D_REPLACEMENT,2088573.000000
seq-perfmon,BaseStrainMapping applyDJT,L1D_M_EVICT,615165.000000
seq-perfmon,BaseDeformationMapping apply,INSTR_RETIRED_ANY,91192020.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_CORE,53486010.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_REF,53457510.000000
seq-perfmon,BaseDeformationMapping apply,L1D_REPLACEMENT,1219035.000000
seq-perfmon,BaseDeformationMapping apply,L1D_M_EVICT,162696.000000
seq-perfmon,Simu,INSTR_RETIRED_ANY,2734031000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_CORE,2088950000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_REF,2088956000.000000
seq-perfmon,Simu,L1D_REPLACEMENT,42818350.000000
seq-perfmon,Simu,L1D_M_EVICT,8888724.000000
