Config,Expe,Metric,core 0
seq-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],13.660472
seq-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],3.601833
seq-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],17.262305
seq-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.009282
seq-perfmon,Simu,Runtime (RDTSC) [s],3.120786
seq-perfmon,Simu,Runtime unhalted [s],1.910010
seq-perfmon,Simu,Clock [MHz],2992.798042
seq-perfmon,Simu,CPI,0.535757
seq-perfmon,Simu,Memory Read BW [MBytes/s],8.162641
seq-perfmon,Simu,Memory Write BW [MBytes/s],2.234658
seq-perfmon,Simu,Memory BW [MBytes/s],10.397299
seq-perfmon,Simu,Memory data volume [GBytes],0.032448
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.126353
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.144839
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.607188
seq-perfmon,BaseStrainMapping applyJ,CPI,0.381147
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],5.202445
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],1.446615
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],6.649060
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000840
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.083205
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.103330
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2994.059943
seq-perfmon,BaseStrainMapping applyJT,CPI,0.428616
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],6.711163
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],2.075269
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],8.786432
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000731
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000043
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.002887
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],2999.825939
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.528713
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],3640.334842
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Write BW [MBytes/s],1195.423488
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory BW [MBytes/s],4835.758330
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory data volume [GBytes],0.000206
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.370043
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.409528
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.637047
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.574876
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Read BW [MBytes/s],5.965494
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Write BW [MBytes/s],2.223137
seq-perfmon,BaseDeformationMapping applyJT vec,Memory BW [MBytes/s],8.188631
seq-perfmon,BaseDeformationMapping applyJT vec,Memory data volume [GBytes],0.003030
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.075903
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.081943
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.347277
seq-perfmon,BaseDeformationMapping apply,CPI,0.465029
seq-perfmon,BaseDeformationMapping apply,Memory Read BW [MBytes/s],97.497424
seq-perfmon,BaseDeformationMapping apply,Memory Write BW [MBytes/s],38.105708
seq-perfmon,BaseDeformationMapping apply,Memory BW [MBytes/s],135.603131
seq-perfmon,BaseDeformationMapping apply,Memory data volume [GBytes],0.010293
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.537717
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.574226
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.032906
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.441921
seq-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],13.660472
seq-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],3.601833
seq-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],17.262305
seq-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.009282
seq-perfmon,Simu,Runtime (RDTSC) [s],3.120786
seq-perfmon,Simu,Runtime unhalted [s],1.910010
seq-perfmon,Simu,Clock [MHz],2992.798042
seq-perfmon,Simu,CPI,0.535757
seq-perfmon,Simu,Memory Read BW [MBytes/s],8.162641
seq-perfmon,Simu,Memory Write BW [MBytes/s],2.234658
seq-perfmon,Simu,Memory BW [MBytes/s],10.397299
seq-perfmon,Simu,Memory data volume [GBytes],0.032448
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.126353
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.144839
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.607188
seq-perfmon,BaseStrainMapping applyJ,CPI,0.381147
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],5.202445
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],1.446615
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],6.649060
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000840
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.083205
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.103330
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2994.059943
seq-perfmon,BaseStrainMapping applyJT,CPI,0.428616
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],6.711163
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],2.075269
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],8.786432
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000731
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000043
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.002887
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],2999.825939
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.528713
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],3640.334842
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Write BW [MBytes/s],1195.423488
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory BW [MBytes/s],4835.758330
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory data volume [GBytes],0.000206
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.370043
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.409528
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.637047
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.574876
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Read BW [MBytes/s],5.965494
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Write BW [MBytes/s],2.223137
seq-perfmon,BaseDeformationMapping applyJT vec,Memory BW [MBytes/s],8.188631
seq-perfmon,BaseDeformationMapping applyJT vec,Memory data volume [GBytes],0.003030
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.075903
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.081943
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.347277
seq-perfmon,BaseDeformationMapping apply,CPI,0.465029
seq-perfmon,BaseDeformationMapping apply,Memory Read BW [MBytes/s],97.497424
seq-perfmon,BaseDeformationMapping apply,Memory Write BW [MBytes/s],38.105708
seq-perfmon,BaseDeformationMapping apply,Memory BW [MBytes/s],135.603131
seq-perfmon,BaseDeformationMapping apply,Memory data volume [GBytes],0.010293
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.537717
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.574226
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.032906
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.441921
seq-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],13.660472
seq-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],3.601833
seq-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],17.262305
seq-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.009282
seq-perfmon,Simu,Runtime (RDTSC) [s],3.120786
seq-perfmon,Simu,Runtime unhalted [s],1.910010
seq-perfmon,Simu,Clock [MHz],2992.798042
seq-perfmon,Simu,CPI,0.535757
seq-perfmon,Simu,Memory Read BW [MBytes/s],8.162641
seq-perfmon,Simu,Memory Write BW [MBytes/s],2.234658
seq-perfmon,Simu,Memory BW [MBytes/s],10.397299
seq-perfmon,Simu,Memory data volume [GBytes],0.032448
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.126353
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.144839
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.607188
seq-perfmon,BaseStrainMapping applyJ,CPI,0.381147
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],5.202445
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],1.446615
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],6.649060
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000840
