Config,Expe,Metric,core 0
seq-perfmon,BaseDeformationMapping applyJT vec,Memory data volume [GBytes],0.000540
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.018005
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.049011
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2999.547427
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.788811
seq-perfmon,BaseStrainMapping applyDJT,Memory Read BW [MBytes/s],6.121058
seq-perfmon,BaseStrainMapping applyDJT,Memory Write BW [MBytes/s],4.102033
seq-perfmon,BaseStrainMapping applyDJT,Memory BW [MBytes/s],10.223091
seq-perfmon,BaseStrainMapping applyDJT,Memory data volume [GBytes],0.000184
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.015503
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.023226
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2996.413133
seq-perfmon,BaseDeformationMapping apply,CPI,0.729233
seq-perfmon,BaseDeformationMapping apply,Memory Read BW [MBytes/s],7.154057
seq-perfmon,BaseDeformationMapping apply,Memory Write BW [MBytes/s],3.789628
seq-perfmon,BaseDeformationMapping apply,Memory BW [MBytes/s],10.943685
seq-perfmon,BaseDeformationMapping apply,Memory data volume [GBytes],0.000170
seq-perfmon,Simu,Runtime (RDTSC) [s],3.957981
seq-perfmon,Simu,Runtime unhalted [s],1.115557
seq-perfmon,Simu,Clock [MHz],2993.094660
seq-perfmon,Simu,CPI,1.095621
seq-perfmon,Simu,Memory Read BW [MBytes/s],0.704553
seq-perfmon,Simu,Memory Write BW [MBytes/s],0.389920
seq-perfmon,Simu,Memory BW [MBytes/s],1.094473
seq-perfmon,Simu,Memory data volume [GBytes],0.004332
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.021284
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.052076
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2999.607511
seq-perfmon,BaseStrainMapping applyJ,CPI,0.747897
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],8.560797
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],6.314603
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],14.875399
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000317
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.092996
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.156125
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2996.815639
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.654141
seq-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],4.489805
seq-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],2.750040
seq-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],7.239845
seq-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.000673
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.013628
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.045992
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],3002.896833
seq-perfmon,BaseStrainMapping applyJT,CPI,0.991332
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],18.433072
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],9.491271
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],27.924342
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000381
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001266
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002775
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2997.122788
seq-perfmon,BaseStrainMapping apply,CPI,0.709403
seq-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],13.445113
seq-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],7.025830
seq-perfmon,BaseStrainMapping apply,Memory BW [MBytes/s],20.470942
seq-perfmon,BaseStrainMapping apply,Memory data volume [GBytes],0.000026
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000054
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.004374
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3003.790464
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.563475
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],956.128805
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Write BW [MBytes/s],1029.677175
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory BW [MBytes/s],1985.805980
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory data volume [GBytes],0.000107
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000249
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.032310
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3004.001133
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.519344
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory Read BW [MBytes/s],958.126143
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory Write BW [MBytes/s],542.398575
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory BW [MBytes/s],1500.524718
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory data volume [GBytes],0.000374
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000254
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.028936
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3003.798743
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.539721
seq-perfmon,BaseDeformationMapping applyJ else,Memory Read BW [MBytes/s],154.983116
seq-perfmon,BaseDeformationMapping applyJ else,Memory Write BW [MBytes/s],37.105078
seq-perfmon,BaseDeformationMapping applyJ else,Memory BW [MBytes/s],192.088194
seq-perfmon,BaseDeformationMapping applyJ else,Memory data volume [GBytes],0.000049
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.058004
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.122988
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2998.259874
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.801831
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Read BW [MBytes/s],5.889791
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Write BW [MBytes/s],3.411621
seq-perfmon,BaseDeformationMapping applyJT vec,Memory BW [MBytes/s],9.301411
seq-perfmon,BaseDeformationMapping applyJT vec,Memory data volume [GBytes],0.000540
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.018005
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.049011
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2999.547427
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.788811
seq-perfmon,BaseStrainMapping applyDJT,Memory Read BW [MBytes/s],6.121058
seq-perfmon,BaseStrainMapping applyDJT,Memory Write BW [MBytes/s],4.102033
seq-perfmon,BaseStrainMapping applyDJT,Memory BW [MBytes/s],10.223091
seq-perfmon,BaseStrainMapping applyDJT,Memory data volume [GBytes],0.000184
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.015503
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.023226
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2996.413133
seq-perfmon,BaseDeformationMapping apply,CPI,0.729233
seq-perfmon,BaseDeformationMapping apply,Memory Read BW [MBytes/s],7.154057
seq-perfmon,BaseDeformationMapping apply,Memory Write BW [MBytes/s],3.789628
seq-perfmon,BaseDeformationMapping apply,Memory BW [MBytes/s],10.943685
seq-perfmon,BaseDeformationMapping apply,Memory data volume [GBytes],0.000170
seq-perfmon,Simu,Runtime (RDTSC) [s],3.957981
seq-perfmon,Simu,Runtime unhalted [s],1.115557
seq-perfmon,Simu,Clock [MHz],2993.094660
seq-perfmon,Simu,CPI,1.095621
seq-perfmon,Simu,Memory Read BW [MBytes/s],0.704553
seq-perfmon,Simu,Memory Write BW [MBytes/s],0.389920
seq-perfmon,Simu,Memory BW [MBytes/s],1.094473
seq-perfmon,Simu,Memory data volume [GBytes],0.004332
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.021284
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.052076
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2999.607511
seq-perfmon,BaseStrainMapping applyJ,CPI,0.747897
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],8.560797
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],6.314603
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],14.875399
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000317
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.092996
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.156125
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2996.815639
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.654141
seq-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],4.489805
seq-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],2.750040
seq-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],7.239845
seq-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.000673
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.013628
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.045992
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],3002.896833
seq-perfmon,BaseStrainMapping applyJT,CPI,0.991332
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],18.433072
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],9.491271
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],27.924342
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000381
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001266
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002775
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2997.122788
seq-perfmon,BaseStrainMapping apply,CPI,0.709403
seq-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],13.445113
seq-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],7.025830
seq-perfmon,BaseStrainMapping apply,Memory BW [MBytes/s],20.470942
seq-perfmon,BaseStrainMapping apply,Memory data volume [GBytes],0.000026
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000054
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.004374
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3003.790464
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.563475
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],956.128805
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Write BW [MBytes/s],1029.677175
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory BW [MBytes/s],1985.805980
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory data volume [GBytes],0.000107
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000249
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.032310
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3004.001133
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.519344
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory Read BW [MBytes/s],958.126143
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory Write BW [MBytes/s],542.398575
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory BW [MBytes/s],1500.524718
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory data volume [GBytes],0.000374
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000254
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.028936
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3003.798743
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.539721
seq-perfmon,BaseDeformationMapping applyJ else,Memory Read BW [MBytes/s],154.983116
seq-perfmon,BaseDeformationMapping applyJ else,Memory Write BW [MBytes/s],37.105078
seq-perfmon,BaseDeformationMapping applyJ else,Memory BW [MBytes/s],192.088194
seq-perfmon,BaseDeformationMapping applyJ else,Memory data volume [GBytes],0.000049
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.058004
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.122988
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2998.259874
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.801831
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Read BW [MBytes/s],5.889791
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Write BW [MBytes/s],3.411621
seq-perfmon,BaseDeformationMapping applyJT vec,Memory BW [MBytes/s],9.301411
seq-perfmon,BaseDeformationMapping applyJT vec,Memory data volume [GBytes],0.000540
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.018005
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.049011
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2999.547427
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.788811
seq-perfmon,BaseStrainMapping applyDJT,Memory Read BW [MBytes/s],6.121058
seq-perfmon,BaseStrainMapping applyDJT,Memory Write BW [MBytes/s],4.102033
seq-perfmon,BaseStrainMapping applyDJT,Memory BW [MBytes/s],10.223091
seq-perfmon,BaseStrainMapping applyDJT,Memory data volume [GBytes],0.000184
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.015503
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.023226
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2996.413133
seq-perfmon,BaseDeformationMapping apply,CPI,0.729233
seq-perfmon,BaseDeformationMapping apply,Memory Read BW [MBytes/s],7.154057
seq-perfmon,BaseDeformationMapping apply,Memory Write BW [MBytes/s],3.789628
seq-perfmon,BaseDeformationMapping apply,Memory BW [MBytes/s],10.943685
seq-perfmon,BaseDeformationMapping apply,Memory data volume [GBytes],0.000170
seq-perfmon,Simu,Runtime (RDTSC) [s],3.957981
seq-perfmon,Simu,Runtime unhalted [s],1.115557
seq-perfmon,Simu,Clock [MHz],2993.094660
seq-perfmon,Simu,CPI,1.095621
seq-perfmon,Simu,Memory Read BW [MBytes/s],0.704553
seq-perfmon,Simu,Memory Write BW [MBytes/s],0.389920
seq-perfmon,Simu,Memory BW [MBytes/s],1.094473
seq-perfmon,Simu,Memory data volume [GBytes],0.004332
