Config,Expe,Metric,core 0
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.807706
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.402416
seq-perfmon,BaseDeformationMapping applyJT vec,L2 Load [MBytes/s],7028.011220
seq-perfmon,BaseDeformationMapping applyJT vec,L2 Evict [MBytes/s],415.536378
seq-perfmon,BaseDeformationMapping applyJT vec,L2 bandwidth [MBytes/s],7443.547598
seq-perfmon,BaseDeformationMapping applyJT vec,L2 data volume [GBytes],1.329013
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.022109
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.033182
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2995.807280
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.473848
seq-perfmon,BaseStrainMapping applyDJT,L2 Load [MBytes/s],7601.477756
seq-perfmon,BaseStrainMapping applyDJT,L2 Evict [MBytes/s],2449.635808
seq-perfmon,BaseStrainMapping applyDJT,L2 bandwidth [MBytes/s],10051.113564
seq-perfmon,BaseStrainMapping applyDJT,L2 data volume [GBytes],0.222222
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.027276
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.029704
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.752231
seq-perfmon,BaseDeformationMapping apply,CPI,0.445672
seq-perfmon,BaseDeformationMapping apply,L2 Load [MBytes/s],4357.220058
seq-perfmon,BaseDeformationMapping apply,L2 Evict [MBytes/s],435.865135
seq-perfmon,BaseDeformationMapping apply,L2 bandwidth [MBytes/s],4793.085193
seq-perfmon,BaseDeformationMapping apply,L2 data volume [GBytes],0.130736
seq-perfmon,Simu,Runtime (RDTSC) [s],1.974050
seq-perfmon,Simu,Runtime unhalted [s],1.076680
seq-perfmon,Simu,Clock [MHz],2992.762060
seq-perfmon,Simu,CPI,0.603934
seq-perfmon,Simu,L2 Load [MBytes/s],2113.027086
seq-perfmon,Simu,L2 Evict [MBytes/s],402.089106
seq-perfmon,Simu,L2 bandwidth [MBytes/s],2515.116193
seq-perfmon,Simu,L2 data volume [GBytes],4.964965
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.026315
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.037415
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2997.299372
seq-perfmon,BaseStrainMapping applyJ,CPI,0.471994
seq-perfmon,BaseStrainMapping applyJ,L2 Load [MBytes/s],5307.936431
seq-perfmon,BaseStrainMapping applyJ,L2 Evict [MBytes/s],1732.263002
seq-perfmon,BaseStrainMapping applyJ,L2 bandwidth [MBytes/s],7040.199433
seq-perfmon,BaseStrainMapping applyJ,L2 data volume [GBytes],0.185260
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.220119
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.243454
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2994.017155
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.410690
seq-perfmon,BaseDeformationMapping applyJ,L2 Load [MBytes/s],3366.830336
seq-perfmon,BaseDeformationMapping applyJ,L2 Evict [MBytes/s],505.894915
seq-perfmon,BaseDeformationMapping applyJ,L2 bandwidth [MBytes/s],3872.725251
seq-perfmon,BaseDeformationMapping applyJ,L2 data volume [GBytes],0.852461
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.016778
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.028364
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2997.759437
seq-perfmon,BaseStrainMapping applyJT,CPI,0.570008
seq-perfmon,BaseStrainMapping applyJT,L2 Load [MBytes/s],8468.974232
seq-perfmon,BaseStrainMapping applyJT,L2 Evict [MBytes/s],2734.762121
seq-perfmon,BaseStrainMapping applyJT,L2 bandwidth [MBytes/s],11203.736353
seq-perfmon,BaseStrainMapping applyJT,L2 data volume [GBytes],0.187975
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001255
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.001695
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2997.220754
seq-perfmon,BaseStrainMapping apply,CPI,0.466243
seq-perfmon,BaseStrainMapping apply,L2 Load [MBytes/s],4427.203094
seq-perfmon,BaseStrainMapping apply,L2 Evict [MBytes/s],1834.757880
seq-perfmon,BaseStrainMapping apply,L2 bandwidth [MBytes/s],6261.960974
seq-perfmon,BaseStrainMapping apply,L2 data volume [GBytes],0.007859
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000054
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.001342
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3007.413613
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.141728
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 Load [MBytes/s],40772.280469
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 Evict [MBytes/s],13971.772337
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 bandwidth [MBytes/s],54744.052806
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 data volume [GBytes],0.002936
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000258
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.011444
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3003.575298
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,2.986654
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 Load [MBytes/s],71183.688416
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 Evict [MBytes/s],31668.945699
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 bandwidth [MBytes/s],102852.634115
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 data volume [GBytes],0.026514
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000316
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.010674
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3008.590707
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.003065
seq-perfmon,BaseDeformationMapping applyJ else,L2 Load [MBytes/s],55970.344516
seq-perfmon,BaseDeformationMapping applyJ else,L2 Evict [MBytes/s],21968.158602
seq-perfmon,BaseDeformationMapping applyJ else,L2 bandwidth [MBytes/s],77938.503117
seq-perfmon,BaseDeformationMapping applyJ else,L2 data volume [GBytes],0.024616
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.178546
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.201855
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.807706
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.402416
seq-perfmon,BaseDeformationMapping applyJT vec,L2 Load [MBytes/s],7028.011220
seq-perfmon,BaseDeformationMapping applyJT vec,L2 Evict [MBytes/s],415.536378
seq-perfmon,BaseDeformationMapping applyJT vec,L2 bandwidth [MBytes/s],7443.547598
seq-perfmon,BaseDeformationMapping applyJT vec,L2 data volume [GBytes],1.329013
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.022109
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.033182
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2995.807280
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.473848
seq-perfmon,BaseStrainMapping applyDJT,L2 Load [MBytes/s],7601.477756
seq-perfmon,BaseStrainMapping applyDJT,L2 Evict [MBytes/s],2449.635808
seq-perfmon,BaseStrainMapping applyDJT,L2 bandwidth [MBytes/s],10051.113564
seq-perfmon,BaseStrainMapping applyDJT,L2 data volume [GBytes],0.222222
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.027276
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.029704
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.752231
seq-perfmon,BaseDeformationMapping apply,CPI,0.445672
seq-perfmon,BaseDeformationMapping apply,L2 Load [MBytes/s],4357.220058
seq-perfmon,BaseDeformationMapping apply,L2 Evict [MBytes/s],435.865135
seq-perfmon,BaseDeformationMapping apply,L2 bandwidth [MBytes/s],4793.085193
seq-perfmon,BaseDeformationMapping apply,L2 data volume [GBytes],0.130736
seq-perfmon,Simu,Runtime (RDTSC) [s],1.974050
seq-perfmon,Simu,Runtime unhalted [s],1.076680
seq-perfmon,Simu,Clock [MHz],2992.762060
seq-perfmon,Simu,CPI,0.603934
seq-perfmon,Simu,L2 Load [MBytes/s],2113.027086
seq-perfmon,Simu,L2 Evict [MBytes/s],402.089106
seq-perfmon,Simu,L2 bandwidth [MBytes/s],2515.116193
seq-perfmon,Simu,L2 data volume [GBytes],4.964965
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.026315
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.037415
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2997.299372
seq-perfmon,BaseStrainMapping applyJ,CPI,0.471994
seq-perfmon,BaseStrainMapping applyJ,L2 Load [MBytes/s],5307.936431
seq-perfmon,BaseStrainMapping applyJ,L2 Evict [MBytes/s],1732.263002
seq-perfmon,BaseStrainMapping applyJ,L2 bandwidth [MBytes/s],7040.199433
seq-perfmon,BaseStrainMapping applyJ,L2 data volume [GBytes],0.185260
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.220119
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.243454
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2994.017155
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.410690
seq-perfmon,BaseDeformationMapping applyJ,L2 Load [MBytes/s],3366.830336
seq-perfmon,BaseDeformationMapping applyJ,L2 Evict [MBytes/s],505.894915
seq-perfmon,BaseDeformationMapping applyJ,L2 bandwidth [MBytes/s],3872.725251
seq-perfmon,BaseDeformationMapping applyJ,L2 data volume [GBytes],0.852461
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.016778
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.028364
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2997.759437
seq-perfmon,BaseStrainMapping applyJT,CPI,0.570008
seq-perfmon,BaseStrainMapping applyJT,L2 Load [MBytes/s],8468.974232
seq-perfmon,BaseStrainMapping applyJT,L2 Evict [MBytes/s],2734.762121
seq-perfmon,BaseStrainMapping applyJT,L2 bandwidth [MBytes/s],11203.736353
seq-perfmon,BaseStrainMapping applyJT,L2 data volume [GBytes],0.187975
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001255
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.001695
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2997.220754
seq-perfmon,BaseStrainMapping apply,CPI,0.466243
seq-perfmon,BaseStrainMapping apply,L2 Load [MBytes/s],4427.203094
seq-perfmon,BaseStrainMapping apply,L2 Evict [MBytes/s],1834.757880
seq-perfmon,BaseStrainMapping apply,L2 bandwidth [MBytes/s],6261.960974
seq-perfmon,BaseStrainMapping apply,L2 data volume [GBytes],0.007859
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000054
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.001342
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3007.413613
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.141728
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 Load [MBytes/s],40772.280469
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 Evict [MBytes/s],13971.772337
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 bandwidth [MBytes/s],54744.052806
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 data volume [GBytes],0.002936
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000258
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.011444
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3003.575298
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,2.986654
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 Load [MBytes/s],71183.688416
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 Evict [MBytes/s],31668.945699
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 bandwidth [MBytes/s],102852.634115
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 data volume [GBytes],0.026514
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000316
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.010674
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3008.590707
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.003065
seq-perfmon,BaseDeformationMapping applyJ else,L2 Load [MBytes/s],55970.344516
seq-perfmon,BaseDeformationMapping applyJ else,L2 Evict [MBytes/s],21968.158602
seq-perfmon,BaseDeformationMapping applyJ else,L2 bandwidth [MBytes/s],77938.503117
seq-perfmon,BaseDeformationMapping applyJ else,L2 data volume [GBytes],0.024616
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.178546
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.201855
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.807706
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.402416
seq-perfmon,BaseDeformationMapping applyJT vec,L2 Load [MBytes/s],7028.011220
seq-perfmon,BaseDeformationMapping applyJT vec,L2 Evict [MBytes/s],415.536378
seq-perfmon,BaseDeformationMapping applyJT vec,L2 bandwidth [MBytes/s],7443.547598
seq-perfmon,BaseDeformationMapping applyJT vec,L2 data volume [GBytes],1.329013
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.022109
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.033182
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2995.807280
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.473848
seq-perfmon,BaseStrainMapping applyDJT,L2 Load [MBytes/s],7601.477756
seq-perfmon,BaseStrainMapping applyDJT,L2 Evict [MBytes/s],2449.635808
seq-perfmon,BaseStrainMapping applyDJT,L2 bandwidth [MBytes/s],10051.113564
seq-perfmon,BaseStrainMapping applyDJT,L2 data volume [GBytes],0.222222
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.027276
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.029704
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.752231
seq-perfmon,BaseDeformationMapping apply,CPI,0.445672
seq-perfmon,BaseDeformationMapping apply,L2 Load [MBytes/s],4357.220058
seq-perfmon,BaseDeformationMapping apply,L2 Evict [MBytes/s],435.865135
seq-perfmon,BaseDeformationMapping apply,L2 bandwidth [MBytes/s],4793.085193
seq-perfmon,BaseDeformationMapping apply,L2 data volume [GBytes],0.130736
seq-perfmon,Simu,Runtime (RDTSC) [s],1.974050
seq-perfmon,Simu,Runtime unhalted [s],1.076680
seq-perfmon,Simu,Clock [MHz],2992.762060
seq-perfmon,Simu,CPI,0.603934
seq-perfmon,Simu,L2 Load [MBytes/s],2113.027086
seq-perfmon,Simu,L2 Evict [MBytes/s],402.089106
seq-perfmon,Simu,L2 bandwidth [MBytes/s],2515.116193
seq-perfmon,Simu,L2 data volume [GBytes],4.964965
