Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],11.325718
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],6.179605
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],17.505323
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000262
seq-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.013909
seq-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.019945
seq-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],2995.100194
seq-perfmon,BaseDeformationMultiMapping apply,CPI,0.646184
seq-perfmon,BaseDeformationMultiMapping apply,Memory Read BW [MBytes/s],5.811435
seq-perfmon,BaseDeformationMultiMapping apply,Memory Write BW [MBytes/s],2.806789
seq-perfmon,BaseDeformationMultiMapping apply,Memory BW [MBytes/s],8.618224
seq-perfmon,BaseDeformationMultiMapping apply,Memory data volume [GBytes],0.000120
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000041
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.002889
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],3002.075184
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,3.526614
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory Read BW [MBytes/s],225.038980
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory Write BW [MBytes/s],119.601136
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory BW [MBytes/s],344.640116
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory data volume [GBytes],0.000014
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.009859
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.032446
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],3000.865075
seq-perfmon,BaseStrainMapping applyJT,CPI,0.976293
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],7.783575
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],4.745449
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],12.529024
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000124
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001264
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002742
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2999.519637
seq-perfmon,BaseStrainMapping apply,CPI,0.700816
seq-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],13.624813
seq-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],6.432532
seq-perfmon,BaseStrainMapping apply,Memory BW [MBytes/s],20.057345
seq-perfmon,BaseStrainMapping apply,Memory data volume [GBytes],0.000025
seq-perfmon,BaseDeformationMultiMapping applyDJT,Runtime (RDTSC) [s],0.005910
seq-perfmon,BaseDeformationMultiMapping applyDJT,Runtime unhalted [s],0.047788
seq-perfmon,BaseDeformationMultiMapping applyDJT,Clock [MHz],3001.189680
seq-perfmon,BaseDeformationMultiMapping applyDJT,CPI,2.416007
seq-perfmon,BaseDeformationMultiMapping applyDJT,Memory Read BW [MBytes/s],17.977145
seq-perfmon,BaseDeformationMultiMapping applyDJT,Memory Write BW [MBytes/s],6.454445
seq-perfmon,BaseDeformationMultiMapping applyDJT,Memory BW [MBytes/s],24.431590
seq-perfmon,BaseDeformationMultiMapping applyDJT,Memory data volume [GBytes],0.000144
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Runtime (RDTSC) [s],0.036667
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Runtime unhalted [s],0.081747
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Clock [MHz],2997.453437
seq-perfmon,BaseDeformationMultiMapping applyJT vec,CPI,0.901531
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Memory Read BW [MBytes/s],5.587213
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Memory Write BW [MBytes/s],2.719425
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Memory BW [MBytes/s],8.306638
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Memory data volume [GBytes],0.000305
seq-perfmon,BaseDeformationMultiMapping applyJ,Runtime (RDTSC) [s],0.060245
seq-perfmon,BaseDeformationMultiMapping applyJ,Runtime unhalted [s],0.102926
seq-perfmon,BaseDeformationMultiMapping applyJ,Clock [MHz],2995.540558
seq-perfmon,BaseDeformationMultiMapping applyJ,CPI,0.641523
seq-perfmon,BaseDeformationMultiMapping applyJ,Memory Read BW [MBytes/s],3.829672
seq-perfmon,BaseDeformationMultiMapping applyJ,Memory Write BW [MBytes/s],2.117208
seq-perfmon,BaseDeformationMultiMapping applyJ,Memory BW [MBytes/s],5.946880
seq-perfmon,BaseDeformationMultiMapping applyJ,Memory data volume [GBytes],0.000358
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.012553
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.033464
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2999.264882
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.766320
seq-perfmon,BaseStrainMapping applyDJT,Memory Read BW [MBytes/s],9.116250
seq-perfmon,BaseStrainMapping applyDJT,Memory Write BW [MBytes/s],4.099253
seq-perfmon,BaseStrainMapping applyDJT,Memory BW [MBytes/s],13.215503
seq-perfmon,BaseStrainMapping applyDJT,Memory data volume [GBytes],0.000166
seq-perfmon,Simu,Runtime (RDTSC) [s],2.823564
seq-perfmon,Simu,Runtime unhalted [s],0.813090
seq-perfmon,Simu,Clock [MHz],2993.196223
seq-perfmon,Simu,CPI,1.116110
seq-perfmon,Simu,Memory Read BW [MBytes/s],0.658345
seq-perfmon,Simu,Memory Write BW [MBytes/s],0.304931
seq-perfmon,Simu,Memory BW [MBytes/s],0.963276
seq-perfmon,Simu,Memory data volume [GBytes],0.002720
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.014986
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.035986
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2998.889886
seq-perfmon,BaseStrainMapping applyJ,CPI,0.734760
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],11.325718
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],6.179605
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],17.505323
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000262
seq-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.013909
seq-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.019945
seq-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],2995.100194
seq-perfmon,BaseDeformationMultiMapping apply,CPI,0.646184
seq-perfmon,BaseDeformationMultiMapping apply,Memory Read BW [MBytes/s],5.811435
seq-perfmon,BaseDeformationMultiMapping apply,Memory Write BW [MBytes/s],2.806789
seq-perfmon,BaseDeformationMultiMapping apply,Memory BW [MBytes/s],8.618224
seq-perfmon,BaseDeformationMultiMapping apply,Memory data volume [GBytes],0.000120
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000041
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.002889
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],3002.075184
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,3.526614
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory Read BW [MBytes/s],225.038980
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory Write BW [MBytes/s],119.601136
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory BW [MBytes/s],344.640116
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory data volume [GBytes],0.000014
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.009859
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.032446
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],3000.865075
seq-perfmon,BaseStrainMapping applyJT,CPI,0.976293
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],7.783575
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],4.745449
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],12.529024
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000124
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001264
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002742
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2999.519637
seq-perfmon,BaseStrainMapping apply,CPI,0.700816
seq-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],13.624813
seq-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],6.432532
seq-perfmon,BaseStrainMapping apply,Memory BW [MBytes/s],20.057345
seq-perfmon,BaseStrainMapping apply,Memory data volume [GBytes],0.000025
seq-perfmon,BaseDeformationMultiMapping applyDJT,Runtime (RDTSC) [s],0.005910
seq-perfmon,BaseDeformationMultiMapping applyDJT,Runtime unhalted [s],0.047788
seq-perfmon,BaseDeformationMultiMapping applyDJT,Clock [MHz],3001.189680
seq-perfmon,BaseDeformationMultiMapping applyDJT,CPI,2.416007
seq-perfmon,BaseDeformationMultiMapping applyDJT,Memory Read BW [MBytes/s],17.977145
seq-perfmon,BaseDeformationMultiMapping applyDJT,Memory Write BW [MBytes/s],6.454445
seq-perfmon,BaseDeformationMultiMapping applyDJT,Memory BW [MBytes/s],24.431590
seq-perfmon,BaseDeformationMultiMapping applyDJT,Memory data volume [GBytes],0.000144
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Runtime (RDTSC) [s],0.036667
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Runtime unhalted [s],0.081747
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Clock [MHz],2997.453437
seq-perfmon,BaseDeformationMultiMapping applyJT vec,CPI,0.901531
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Memory Read BW [MBytes/s],5.587213
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Memory Write BW [MBytes/s],2.719425
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Memory BW [MBytes/s],8.306638
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Memory data volume [GBytes],0.000305
seq-perfmon,BaseDeformationMultiMapping applyJ,Runtime (RDTSC) [s],0.060245
seq-perfmon,BaseDeformationMultiMapping applyJ,Runtime unhalted [s],0.102926
seq-perfmon,BaseDeformationMultiMapping applyJ,Clock [MHz],2995.540558
seq-perfmon,BaseDeformationMultiMapping applyJ,CPI,0.641523
seq-perfmon,BaseDeformationMultiMapping applyJ,Memory Read BW [MBytes/s],3.829672
seq-perfmon,BaseDeformationMultiMapping applyJ,Memory Write BW [MBytes/s],2.117208
seq-perfmon,BaseDeformationMultiMapping applyJ,Memory BW [MBytes/s],5.946880
seq-perfmon,BaseDeformationMultiMapping applyJ,Memory data volume [GBytes],0.000358
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.012553
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.033464
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2999.264882
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.766320
seq-perfmon,BaseStrainMapping applyDJT,Memory Read BW [MBytes/s],9.116250
seq-perfmon,BaseStrainMapping applyDJT,Memory Write BW [MBytes/s],4.099253
seq-perfmon,BaseStrainMapping applyDJT,Memory BW [MBytes/s],13.215503
seq-perfmon,BaseStrainMapping applyDJT,Memory data volume [GBytes],0.000166
seq-perfmon,Simu,Runtime (RDTSC) [s],2.823564
seq-perfmon,Simu,Runtime unhalted [s],0.813090
seq-perfmon,Simu,Clock [MHz],2993.196223
seq-perfmon,Simu,CPI,1.116110
seq-perfmon,Simu,Memory Read BW [MBytes/s],0.658345
seq-perfmon,Simu,Memory Write BW [MBytes/s],0.304931
seq-perfmon,Simu,Memory BW [MBytes/s],0.963276
seq-perfmon,Simu,Memory data volume [GBytes],0.002720
