Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss ratio,1.350813,0.344326,0.329523,0.337703
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.133785,0.033446,0.033446,0.033446
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.158211,0.040243,0.038324,0.039553
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],11992.480012,2999.417415,2996.964023,2998.120003
openmp-perfmon,BaseStrainMapping applyJT,CPI,2.234212,0.566055,0.546783,0.558553
openmp-perfmon,BaseStrainMapping applyJT,L2 request rate,0.225111,0.066917,0.051396,0.056278
openmp-perfmon,BaseStrainMapping applyJT,L2 miss rate,0.055850,0.016502,0.012876,0.013963
openmp-perfmon,BaseStrainMapping applyJT,L2 miss ratio,0.992991,0.250528,0.245848,0.248248
openmp-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.007632,0.001908,0.001908,0.001908
openmp-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.006769,0.001766,0.001661,0.001692
openmp-perfmon,BaseStrainMapping apply,Clock [MHz],11989.712404,2998.746833,2996.005121,2997.428101
openmp-perfmon,BaseStrainMapping apply,CPI,1.794886,0.467422,0.438734,0.448722
openmp-perfmon,BaseStrainMapping apply,L2 request rate,0.126264,0.033859,0.030272,0.031566
openmp-perfmon,BaseStrainMapping apply,L2 miss rate,0.032207,0.008233,0.007926,0.008052
openmp-perfmon,BaseStrainMapping apply,L2 miss ratio,1.022441,0.265095,0.234075,0.255610
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000407,0.000102,0.000102,0.000102
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.001665,0.001665,0.000000,0.000416
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3018.711960,3018.711960,0.000000,754.677990
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,6.052984,6.052984,0.000000,1.513246
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 request rate,0.204942,0.204942,0.000000,0.051236
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss rate,0.017122,0.017122,0.000000,0.004280
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss ratio,0.083545,0.083545,0.000000,0.020886
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.001472,0.000368,0.000368,0.000368
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.010426,0.010426,0.000000,0.002606
openmp-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3024.478019,3024.478019,0.000000,756.119505
openmp-perfmon,BaseDeformationMapping applyJT vec else,CPI,6.004694,6.004694,0.000000,1.501174
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 request rate,0.207603,0.207603,0.000000,0.051901
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 miss rate,0.016659,0.016659,0.000000,0.004165
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 miss ratio,0.080246,0.080246,0.000000,0.020061
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.001469,0.000367,0.000367,0.000367
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.009375,0.009375,0.000000,0.002344
openmp-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3014.109084,3014.109084,0.000000,753.527271
openmp-perfmon,BaseDeformationMapping applyJ else,CPI,6.024244,6.024244,0.000000,1.506061
openmp-perfmon,BaseDeformationMapping applyJ else,L2 request rate,0.213685,0.213685,0.000000,0.053421
openmp-perfmon,BaseDeformationMapping applyJ else,L2 miss rate,0.018977,0.018977,0.000000,0.004744
openmp-perfmon,BaseDeformationMapping applyJ else,L2 miss ratio,0.088810,0.088810,0.000000,0.022202
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.698859,0.174715,0.174715,0.174715
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.452964,0.162733,0.094800,0.113241
openmp-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],11982.332889,2997.274328,2994.532011,2995.583222
openmp-perfmon,BaseDeformationMapping applyJT vec,CPI,4.112963,1.093177,0.863700,1.028241
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 request rate,0.665345,0.173115,0.156576,0.166336
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss rate,0.222047,0.057608,0.050623,0.055512
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss ratio,1.334388,0.341864,0.323312,0.333597
openmp-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.106693,0.026673,0.026673,0.026673
openmp-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.095926,0.024630,0.023731,0.023981
openmp-perfmon,BaseStrainMapping applyDJT,Clock [MHz],11987.297034,2998.621707,2994.859936,2996.824259
openmp-perfmon,BaseStrainMapping applyDJT,CPI,1.875691,0.481065,0.461809,0.468923
openmp-perfmon,BaseStrainMapping applyDJT,L2 request rate,0.147742,0.039967,0.035005,0.036935
openmp-perfmon,BaseStrainMapping applyDJT,L2 miss rate,0.026635,0.008251,0.005720,0.006659
openmp-perfmon,BaseStrainMapping applyDJT,L2 miss ratio,0.718468,0.206443,0.160011,0.179617
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.077234,0.019309,0.019309,0.019309
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.073873,0.018640,0.018254,0.018468
openmp-perfmon,BaseDeformationMapping apply,Clock [MHz],11986.062145,2996.738040,2996.351533,2996.515536
openmp-perfmon,BaseDeformationMapping apply,CPI,2.665771,0.674219,0.661450,0.666443
openmp-perfmon,BaseDeformationMapping apply,L2 request rate,0.288346,0.073319,0.070769,0.072086
openmp-perfmon,BaseDeformationMapping apply,L2 miss rate,0.094825,0.023866,0.023288,0.023706
openmp-perfmon,BaseDeformationMapping apply,L2 miss ratio,1.315489,0.330732,0.325513,0.328872
openmp-perfmon,Simu,Runtime (RDTSC) [s],11.044132,2.761033,2.761033,2.761033
openmp-perfmon,Simu,Runtime unhalted [s],1.254947,1.254947,0.000000,0.313737
openmp-perfmon,Simu,Clock [MHz],2992.724931,2992.724931,0.000000,748.181233
openmp-perfmon,Simu,CPI,0.853895,0.853895,0.000000,0.213474
openmp-perfmon,Simu,L2 request rate,0.088057,0.088057,0.000000,0.022014
openmp-perfmon,Simu,L2 miss rate,0.027028,0.027028,0.000000,0.006757
openmp-perfmon,Simu,L2 miss ratio,0.306937,0.306937,0.000000,0.076734
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.186237,0.046559,0.046559,0.046559
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.206494,0.052070,0.051276,0.051624
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],11992.932705,3000.062487,2995.956080,2998.233176
openmp-perfmon,BaseStrainMapping applyJ,CPI,1.807775,0.456133,0.449111,0.451944
openmp-perfmon,BaseStrainMapping applyJ,L2 request rate,0.136518,0.039536,0.031984,0.034130
openmp-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.032658,0.009031,0.007760,0.008165
openmp-perfmon,BaseStrainMapping applyJ,L2 miss ratio,0.959359,0.248658,0.228432,0.239840
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.518979,0.129745,0.129745,0.129745
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.544186,0.136662,0.135093,0.136047
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],11984.917999,2996.628588,2995.339504,2996.229500
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.310930,0.580396,0.575080,0.577732
openmp-perfmon,BaseDeformationMapping applyJ,L2 request rate,0.290118,0.073597,0.070985,0.072529
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss rate,0.097970,0.025144,0.023898,0.024492
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss ratio,1.350813,0.344326,0.329523,0.337703
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.133785,0.033446,0.033446,0.033446
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.158211,0.040243,0.038324,0.039553
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],11992.480012,2999.417415,2996.964023,2998.120003
openmp-perfmon,BaseStrainMapping applyJT,CPI,2.234212,0.566055,0.546783,0.558553
openmp-perfmon,BaseStrainMapping applyJT,L2 request rate,0.225111,0.066917,0.051396,0.056278
openmp-perfmon,BaseStrainMapping applyJT,L2 miss rate,0.055850,0.016502,0.012876,0.013963
openmp-perfmon,BaseStrainMapping applyJT,L2 miss ratio,0.992991,0.250528,0.245848,0.248248
openmp-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.007632,0.001908,0.001908,0.001908
openmp-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.006769,0.001766,0.001661,0.001692
openmp-perfmon,BaseStrainMapping apply,Clock [MHz],11989.712404,2998.746833,2996.005121,2997.428101
openmp-perfmon,BaseStrainMapping apply,CPI,1.794886,0.467422,0.438734,0.448722
openmp-perfmon,BaseStrainMapping apply,L2 request rate,0.126264,0.033859,0.030272,0.031566
openmp-perfmon,BaseStrainMapping apply,L2 miss rate,0.032207,0.008233,0.007926,0.008052
openmp-perfmon,BaseStrainMapping apply,L2 miss ratio,1.022441,0.265095,0.234075,0.255610
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000407,0.000102,0.000102,0.000102
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.001665,0.001665,0.000000,0.000416
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3018.711960,3018.711960,0.000000,754.677990
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,6.052984,6.052984,0.000000,1.513246
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 request rate,0.204942,0.204942,0.000000,0.051236
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss rate,0.017122,0.017122,0.000000,0.004280
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss ratio,0.083545,0.083545,0.000000,0.020886
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.001472,0.000368,0.000368,0.000368
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.010426,0.010426,0.000000,0.002606
openmp-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3024.478019,3024.478019,0.000000,756.119505
openmp-perfmon,BaseDeformationMapping applyJT vec else,CPI,6.004694,6.004694,0.000000,1.501174
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 request rate,0.207603,0.207603,0.000000,0.051901
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 miss rate,0.016659,0.016659,0.000000,0.004165
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 miss ratio,0.080246,0.080246,0.000000,0.020061
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.001469,0.000367,0.000367,0.000367
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.009375,0.009375,0.000000,0.002344
openmp-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3014.109084,3014.109084,0.000000,753.527271
openmp-perfmon,BaseDeformationMapping applyJ else,CPI,6.024244,6.024244,0.000000,1.506061
openmp-perfmon,BaseDeformationMapping applyJ else,L2 request rate,0.213685,0.213685,0.000000,0.053421
openmp-perfmon,BaseDeformationMapping applyJ else,L2 miss rate,0.018977,0.018977,0.000000,0.004744
openmp-perfmon,BaseDeformationMapping applyJ else,L2 miss ratio,0.088810,0.088810,0.000000,0.022202
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.698859,0.174715,0.174715,0.174715
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.452964,0.162733,0.094800,0.113241
openmp-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],11982.332889,2997.274328,2994.532011,2995.583222
openmp-perfmon,BaseDeformationMapping applyJT vec,CPI,4.112963,1.093177,0.863700,1.028241
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 request rate,0.665345,0.173115,0.156576,0.166336
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss rate,0.222047,0.057608,0.050623,0.055512
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss ratio,1.334388,0.341864,0.323312,0.333597
openmp-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.106693,0.026673,0.026673,0.026673
openmp-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.095926,0.024630,0.023731,0.023981
openmp-perfmon,BaseStrainMapping applyDJT,Clock [MHz],11987.297034,2998.621707,2994.859936,2996.824259
openmp-perfmon,BaseStrainMapping applyDJT,CPI,1.875691,0.481065,0.461809,0.468923
openmp-perfmon,BaseStrainMapping applyDJT,L2 request rate,0.147742,0.039967,0.035005,0.036935
openmp-perfmon,BaseStrainMapping applyDJT,L2 miss rate,0.026635,0.008251,0.005720,0.006659
openmp-perfmon,BaseStrainMapping applyDJT,L2 miss ratio,0.718468,0.206443,0.160011,0.179617
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.077234,0.019309,0.019309,0.019309
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.073873,0.018640,0.018254,0.018468
openmp-perfmon,BaseDeformationMapping apply,Clock [MHz],11986.062145,2996.738040,2996.351533,2996.515536
openmp-perfmon,BaseDeformationMapping apply,CPI,2.665771,0.674219,0.661450,0.666443
openmp-perfmon,BaseDeformationMapping apply,L2 request rate,0.288346,0.073319,0.070769,0.072086
openmp-perfmon,BaseDeformationMapping apply,L2 miss rate,0.094825,0.023866,0.023288,0.023706
openmp-perfmon,BaseDeformationMapping apply,L2 miss ratio,1.315489,0.330732,0.325513,0.328872
openmp-perfmon,Simu,Runtime (RDTSC) [s],11.044132,2.761033,2.761033,2.761033
openmp-perfmon,Simu,Runtime unhalted [s],1.254947,1.254947,0.000000,0.313737
openmp-perfmon,Simu,Clock [MHz],2992.724931,2992.724931,0.000000,748.181233
openmp-perfmon,Simu,CPI,0.853895,0.853895,0.000000,0.213474
openmp-perfmon,Simu,L2 request rate,0.088057,0.088057,0.000000,0.022014
openmp-perfmon,Simu,L2 miss rate,0.027028,0.027028,0.000000,0.006757
openmp-perfmon,Simu,L2 miss ratio,0.306937,0.306937,0.000000,0.076734
